gene	avg_logFC	pval
vg	-2.23799991607666	0.02312600053846836
AGBE	-1.6310410499572754	0
Dh31-R	-2.52793288230896	0.000007000000096013537
CR45312	-3.824436902999878	0
fas	-3.6322989463806152	0
CG13337	-3.4780828952789307	0.006845000199973583
Dh44-R1	-2.984671115875244	0
kn	-2.8292438983917236	0.011396000161767006
hbs	-3.337430000305176	0
igl	2.096874952316284	0
Hr51	3.2981419563293457	0
unc-5	-2.3734428882598877	0
CR44458	-2.373383045196533	0.01740800030529499
CG42524	-4.030900001525879	0
sli	-2.577241897583008	0
CG8401	1.582381010055542	0
Asph	-2.183413028717041	0.00648199999704957
DAT	4.999216079711914	0
CG42392	1.6601639986038208	0
mbl	-2.3004209995269775	0
lack	1.6419039964675903	0
CCHa1-R	-3.4211769104003906	0.014294999651610851
CR44417	1.9138200283050537	0
Elk	1.5948899984359741	0
dpr13	-3.5626978874206543	0
Spn55B	-2.385133981704712	0.006903000175952911
GstE4	2.9421000480651855	0.0022460001055151224
Rgk2	-2.0238749980926514	0
GEFmeso	-2.7338099479675293	0
Hs3st-A	1.9873759746551514	0
CG15097	-2.042069911956787	0
5-HT1B	1.5473990440368652	0
cora	2.034759044647217	0
Rgk1	3.2554690837860107	0
CG9975	2.43035888671875	0
CG8654	6.004714012145996	0
CR44628	-2.728969097137451	0.010293000377714634
18w	1.9854600429534912	0
CG12484	-2.7125210762023926	0
dpr	-1.7730079889297485	0
otp	-2.742392063140869	0.01892399974167347
Rx	-3.1709818840026855	0.002810999983921647
shg	-3.0253260135650635	0.006448000203818083
ktub	-2.2005069255828857	0.0005970000056549907
Magi	2.1695969104766846	0
ASPP	-2.475106954574585	0.000003999999989900971
Rgk3	2.761178970336914	0
cv-2	-3.001275062561035	0.00012599999899975955
CG10440	-2.2878429889678955	0
Fili	1.7762689590454102	0
CG34370	2.088502883911133	0
a	1.5665160417556763	0
dve	-3.0628979206085205	0.02697400003671646
CG13506	-1.5997910499572754	0
dnr1	2.446000099182129	0
CG33143	-3.670336961746216	0
ppa	-2.948096990585327	0
CG9896	-2.280040979385376	9.999999974752427e-7
CG34371	-2.9687609672546387	0
Rpi	-2.521225929260254	0
CG43795	-3.1100780963897705	0
Sesn	-2.6617560386657715	0
nord	-2.701338052749634	0
nvy	-2.0273020267486572	0
CG13579	-2.7551259994506836	0
CG13594	-1.842576026916504	0
ST6Gal	-2.8738200664520264	0
Nplp1	-2.004115104675293	0
lov	-2.3951470851898193	0.00039400000241585076
Kr	-2.168421983718872	0.01586199924349785
CG13894	1.8695080280303955	0
emc	1.6228300333023071	0
CG12502	-1.7812589406967163	0
trio	2.502363920211792	0
bab1	-3.084252119064331	0
bab2	-3.2907609939575195	0
CG9119	-2.488956928253174	0
ru	3.178162097930908	0
MsR1	-2.647883892059326	0.0003440000000409782
Fife	1.7426509857177734	0
FMRFaR	-3.0505828857421875	0
sty	-1.538625955581665	0
Eip63F-1	-2.2297279834747314	0
CG34391	-3.1995339393615723	0
Tektin-C	5.711048126220703	0
CG33993	1.7605539560317993	0
PVRAP	2.2846319675445557	0
ssp6	-2.8045270442962646	0
Ets65A	-3.0423970222473145	0
CG42747	-3.1267030239105225	0.003367000026628375
GluRIA	1.7158730030059814	0
CG32392	-3.392765998840332	0.0005310000269673765
vvl	-2.6302499771118164	0
Mp	2.1157219409942627	0
CG8641	5.453703880310059	0
CG34030	4.049418926239014	0
form3	-1.9145350456237793	9.999999974752427e-7
CG42458	-3.0807039737701416	0
bip1	-1.9797389507293701	0.03880300000309944
Idh	2.158752918243408	0
CG6765	1.6306129693984985	0
CR43910	3.563918113708496	0
dally	-1.6110060214996338	0
Tsp66E	-3.1473278999328613	0
CG5026	-2.5682249069213867	0.00927099958062172
CG5644	-2.3604540824890137	0
bol	-3.0454530715942383	0
Hsp67Bc	-2.1981699466705322	0
Hsp26	-1.6904850006103516	0.000004999999873689376
Hsp67Ba	-2.2264089584350586	0
Hsp23	-2.0146379470825195	0
CG3408	-1.6028269529342651	0.038989000022411346
CG42673	-2.7031478881835938	0
CG33696	-3.311184883117676	0
CR45244	1.5610480308532715	0.021541999652981758
CR44347	2.3069019317626953	0.000037000001611886546
Ir68a	4.122805118560791	0
CR44718	3.5812289714813232	0.0009239999926649034
CR44716	1.538532018661499	0
CG6083	-1.7804399728775024	0
CG42255	2.8798959255218506	0.000056000000768108293
CG44837	-2.50492000579834	0
app	1.6634490489959717	0
CG4328	-1.8577419519424438	0.005508000031113625
CG32105	-2.4235270023345947	0.004015000071376562
CrzR	-2.8012208938598633	0.027884000912308693
CG32104	2.539254903793335	0
Obp69a	3.8510239124298096	0.013244999572634697
CG10688	1.7027339935302734	0
ara	-2.2886838912963867	0.03212900087237358
caup	-2.9816579818725586	0.0017000000225380063
mirr	-2.536345958709717	0.000007000000096013537
CG10133	-1.8612020015716553	0.0003640000068116933
CG8757	2.2467219829559326	0.028186000883579254
dysc	1.6110919713974	0
CG32137	-1.8305480480194092	0.000028000000384054147
Sox21b	-2.541735887527466	0.000028000000384054147
D	-2.867119073867798	0.000003999999989900971
fz	2.6977410316467285	0
CG33260	1.6840139627456665	0.0015640000347048044
CG17839	-1.5216909646987915	0
Sytbeta	-1.888903021812439	0
CG45071	-2.4226319789886475	0.00036899998667649925
Pka-C3	5.451548099517822	0
CG17029	-1.6261659860610962	0
CG43373	-3.3776979446411133	0
Lasp	-2.402127981185913	9.999999974752427e-7
CG18265	2.803400993347168	0
Ccn	1.6198740005493164	0
CG13698	-2.604649066925049	0.009127999655902386
W	-2.8649001121520996	0.023483000695705414
grim	-3.077025890350342	0.022166000679135323
rpr	-2.7907888889312744	0.000754999986384064
skl	-3.5881500244140625	0
AstC-R2	-2.2314090728759766	0
AstC-R1	-3.601630926132202	0.0006949999951757491
HipHop	-1.6766870021820068	0.0226879995316267
CG32204	2.025002956390381	0
nkd	-2.778294086456299	0
CG14082	-2.510477066040039	0
RhoGDI	1.8794150352478027	0
CG7646	2.2342259883880615	0
kug	-2.3662240505218506	0
sNPF-R	-3.060364007949829	0
CG42674	-1.8179110288619995	0
rdgC	2.5334560871124268	0
cmpy	2.379014015197754	0
CG13252	1.9418879747390747	0.000056000000768108293
Gr77a	7.419271945953369	0
ko	2.055988073348999	0
Ac78C	-3.017258882522583	0
TfAP-2	-2.559906005859375	0
mub	3.2353460788726807	0
Oct-TyrR	-1.8004460334777832	0
olf413	2.4594290256500244	0
Ten-m	-2.3806889057159424	0
CG14459	-4.178586959838867	0
scro	-2.5438549518585205	0
CG41343	-1.5376429557800293	0
CG42621	-2.514457941055298	0.00369199994020164
CG15831	-3.0658960342407227	0
CG40155	-2.3583240509033203	0
CG41518	-2.4109580516815186	0.029180999845266342
CG42623	-2.0650100708007812	0.0002099999983329326
CG42402	1.669039011001587	0
TwdlG	-2.2443020343780518	0
MP1	-2.018325090408325	0.00012399999832268804
CG34357	-2.283289909362793	0
CR44317	-3.169189929962158	0.000003999999989900971
5-HT2A	-3.085875988006592	0
CG44098	-3.204969882965088	0
CG1129	1.6374969482421875	0
corto	1.7837029695510864	0
cno	1.8929920196533203	0
plx	1.590090036392212	0
CG2082	-2.684351921081543	0
CG42675	3.9228758811950684	0
NPFR	-2.8471341133117676	0.0002460000105202198
dpr11	-3.3752288818359375	0
Fer1	-1.9322069883346558	0.000018999999156221747
CG14598	6.867924213409424	0.0000019999999949504854
alpha-Est9	-2.001163959503174	0
alpha-Est8	1.5673359632492065	0.0004910000134259462
CG2993	-1.5995899438858032	0
CG34384	-2.785818099975586	0
grn	-2.315619945526123	0.002974000060930848
5-HT2B	-2.223839044570923	0
hb	-2.951145887374878	0.028828000649809837
CG11768	-2.6804039478302	0
CG9837	1.7307120561599731	0
pum	1.7883820533752441	0
CG8861	-2.8236160278320312	0
FER	1.6974879503250122	0
GstZ2	-1.654194951057434	0
Dh44	-1.5312860012054443	0.0012829999905079603
Mical	2.6330978870391846	0
Invadolysin	-1.6354140043258667	0
TkR86C	-2.5377919673919678	0.000022000000171829015
dpr5	-2.510767936706543	0
CG12594	-2.428788900375366	0
CG6959	-2.733412027359009	0
Cad87A	-2.0534350872039795	0
CG14741	2.4964120388031006	0
svp	-2.4969029426574707	0.006448000203818083
GstD1	2.5649209022521973	0
CG10035	4.271543979644775	0.00002499999936844688
GstD11	1.8475960493087769	0
CG34402	3.587723970413208	0
CG33098	2.8203659057617188	0.02312600053846836
Hsp70Bc	-2.4527039527893066	0.00046499999007210135
Octbeta2R	-3.0018699169158936	0
beat-Vc	-2.097011089324951	0
Dop1R1	2.4187910556793213	0
cv-c	3.0182371139526367	0
Pde6	-2.882841110229492	0
CG8066	-1.5796560049057007	0.011571000330150127
Meltrin	-2.33461594581604	0
kibra	-2.0205280780792236	0.00010900000052060932
btsz	2.239556074142456	0
CG42788	2.66428804397583	0
Gyc88E	-2.6623480319976807	0
CG31183	-3.206566095352173	0.0011840000515803695
glob1	-2.4293200969696045	0
CG6006	-2.0524709224700928	0
Sulf1	-2.6423139572143555	0
Gyc-89Db	-2.6399660110473633	0.023628000169992447
Scp2	-1.7996309995651245	0
Det	-2.416961908340454	0.02643599919974804
beat-IIb	-3.3192639350891113	0
beat-IIa	-3.242572069168091	0
Hmx	-3.0054619312286377	0.04667099937796593
CR45223	-2.7761619091033936	0.0015150000108405948
Lgr1	-2.3814120292663574	0.02121100015938282
TyrR	-3.0005900859832764	0
Muc91C	3.724315881729126	9.999999974752427e-7
CG42613	1.6674959659576416	0
Ppcs	1.9474799633026123	0
CG31475	-2.200784921646118	0
CG6231	2.0956599712371826	0
CG17193	-2.593540906906128	0
Gfrl	2.1208789348602295	0
CG42322	2.317863941192627	0
CG31191	3.6196000576019287	0
Eip93F	2.0911319255828857	0
SKIP	-3.1832709312438965	0
Octbeta1R	2.344665050506592	0
prt	3.6518619060516357	0
CR31451	-2.2575340270996094	0
Ime4	1.609279990196228	0.00009100000170292333
tok	1.7139209508895874	0
tnc	-2.711587905883789	9.999999974752427e-7
dan	-1.608752965927124	0.0030449999030679464
CG5079	-2.361938953399658	0
CG5071	-2.427367925643921	0.010653999634087086
LpR2	-2.026021957397461	0
LpR1	-2.4042720794677734	0
CCAP-R	-3.990000009536743	0.001411000033840537
CG31323	-3.0664379596710205	0
CR44320	-4.47141695022583	0.0482340008020401
CG12290	-2.924302101135254	0
plum	-2.6640870571136475	0
sda	1.7107609510421753	0
spz	2.3893370628356934	0
side	-3.605257034301758	0
CG34354	-2.9963650703430176	0
fkh	-3.234778881072998	0
MRE23	-4.13364315032959	0.000012000000424450263
CG14521	-3.1493759155273438	0
CR45669	-2.6830461025238037	0.010413000360131264
Pkc98E	1.5697360038757324	0
Dop1R2	4.125877857208252	0
TkR99D	-1.8251539468765259	0.021052999421954155
CG15537	-1.841897964477539	0
PH4alphaNE1	3.3418970108032227	0
CG15539	7.1928300857543945	0
CG34041	7.0713701248168945	0
jdp	3.7984559535980225	0
CG34155	-2.580846071243286	0
zfh1	-2.104918956756592	0.0000019999999949504854
5-HT7	-3.1913840770721436	0
Gycbeta100B	1.53554105758667	0
CG34347	-2.774928092956543	0
heph	-2.0000860691070557	0
CR45557	-2.4358460903167725	0.010999999940395355
CG31997	3.650341033935547	0
CG1674	4.527723789215088	0
CR44023	-1.5719850063323975	0.007602000143378973
CR44027	1.7943040132522583	0.0000019999999949504854
pncr013:4	1.7900760173797607	0
ey	3.9468560218811035	0
Sox102F	-2.8503670692443848	0
fd102C	-3.9713099002838135	0.042061999440193176
toy	2.7407779693603516	0
Kif3C	-2.3227639198303223	0
sdk	-2.4900920391082764	0
fz3	4.217708110809326	0
tw	6.17804479598999	0.044534001499414444
br	-2.774301052093506	0
CG11509	-3.547218084335327	0
CG42666	1.97610604763031	0
Mct1	3.9414279460906982	0
Pdfr	-2.6775529384613037	0
CG13759	-3.5428640842437744	0.0004070000140927732
CG2680	-1.6288379430770874	0
kirre	-2.924328088760376	0
rst	-3.8485069274902344	0
CG3939	-1.9604400396347046	0.0007580000092275441
dnc	1.5361659526824951	0
CG32791	-1.796470046043396	0.0004870000120718032
AstA-R1	-1.7925889492034912	0
Crg-1	3.547585964202881	0
CG43689	-2.1557440757751465	0
bi	-3.0323660373687744	0
CG3009	-3.3607120513916016	0
CG42594	-1.5560859441757202	0
SPR	-1.8695579767227173	0
Vsx2	-2.9083049297332764	0.020465999841690063
CG4766	-2.9115190505981445	0.00012799999967683107
mab-21	-2.9796040058135986	0.00013600000238511711
Nep1	2.902127981185913	0
Ca-alpha1T	-3.4605209827423096	0
CG42240	-1.5441269874572754	0
CG14434	1.8174400329589844	0.000003000000106112566
CG12541	-2.8811891078948975	0
CG9650	-2.9392189979553223	0
ct	-2.2327771186828613	0
CG1402	-2.3170719146728516	0
Tbh	-2.701997995376587	0
Smox	1.6528550386428833	0
nAChRalpha3	-3.2804880142211914	0
oc	-2.7676520347595215	9.999999974752427e-7
Lim1	-3.0473110675811768	0
CG32700	1.8669439554214478	0
CG32698	-2.0065488815307617	0
CG43902	-2.3819210529327393	0
Hk	-1.5853430032730103	0
CG32683	-2.4012389183044434	0
CG42339	1.528478980064392	0
CG44422	-2.897059917449951	0
dlg1	2.004833936691284	0
nod	-1.5380109548568726	0.002919000107795
Ptp10D	-3.0491349697113037	0
Pde9	-1.5086970329284668	0
CG4404	-2.1524300575256348	0
rad	1.935407042503357	0
HDAC4	1.5070849657058716	0
Neto	-2.642016887664795	0
mamo	4.897463798522949	0
CG1368	7.676363945007324	0
l(1)G0469	2.4768500328063965	0
dpr8	2.0087931156158447	0
rut	2.654637098312378	0
acj6	-2.5339949131011963	0
Cngl	1.614145040512085	0
Ac13E	-1.8649300336837769	0
dpr18	-2.753683090209961	0
disco-r	-3.421273946762085	0.000009999999747378752
disco	-2.9932639598846436	0.000019999999494757503
CG45002	-2.7359681129455566	0
CG12994	-3.3801350593566895	0
CG43658	2.473757028579712	0
CG8173	-1.7119840383529663	0.0024129999801516533
Frq1	-2.2486019134521484	0
Frq2	-2.670926094055176	0
CG33639	-2.9789209365844727	0
CG6123	-3.3225560188293457	0
CG32547	-2.17096209526062	0
CCKLR-17D1	-3.0941519737243652	0.0005419999943114817
CCKLR-17D3	-3.1491589546203613	0
CG7378	1.8557319641113281	0
CG43759	-3.0201709270477295	0
CG8034	2.983802080154419	0
CG32532	-2.985079050064087	0.000003000000106112566
vfl	-2.952972888946533	0
CG1504	-3.214837074279785	0
CG32506	-2.854736089706421	0
RunxA	-3.0963640213012695	0.000052999999752501026
CG42343	-2.561244010925293	0
