gene	avg_logFC	pval
CG5131	-1.9196350574493408	0.0025730000343173742
Oli	-3.371891975402832	0
Sytalpha	-2.799272060394287	0
CadN	-3.3664391040802	0
CadN2	-2.524846076965332	0
CR45332	-4.91648006439209	0
CR45333	-3.735866069793701	0.0004349999944679439
rdo	-3.0097498893737793	0
CG5758	3.402667999267578	0
CG42750	-3.3619370460510254	0
CG7180	-2.9623219966888428	0
Fas3	-2.845546007156372	0
CG10283	-2.8607449531555176	0.000004999999873689376
kon	4.198820114135742	0.0007430000114254653
CG10178	4.233866214752197	0
MESR3	1.9626480340957642	0
CG31751	1.5887680053710938	0
Irk3	4.427393913269043	0
CG17321	-3.1167819499969482	0
tup	-2.068589925765991	0.0006399999838322401
ssp3	-2.1057848930358887	0
CG10428	-2.0031869411468506	0
CG10623	1.9641950130462646	0.013741999864578247
CG31793	-3.2862119674682617	0.04289399832487106
Side	-2.906369924545288	0.0008360000210814178
hk	-1.8013180494308472	0
CG17343	-1.838940978050232	0.000011000000085914508
Lim3	-2.455967903137207	0.00546000013127923
Ddc	-3.4875500202178955	0
brat	-3.074518918991089	0
pigeon	-1.6964019536972046	0.0000019999999949504854
drl	-2.747925043106079	0
Rab9	2.5673999786376953	0
CG10188	-1.979017972946167	0
CG10186	-2.9975130558013916	0
CG10137	-2.834322929382324	0
CG33116	-1.7658100128173828	0.000006000000212225132
CG10366	-1.9860060214996338	0
Lar	-2.726541042327881	0
CR44978	-2.489556074142456	0.0005499999970197678
CG10462	4.187335968017578	0.0011259999591857195
Nf-YB	-1.514726996421814	0
CG10631	-1.8339279890060425	0
CG10628	-2.652617931365967	0.000019999999494757503
fs(2)ltoPP43	-1.5683629512786865	0
Hf	4.73347806930542	0.000035000000934815034
sNPF	-2.2206709384918213	0
fok	2.0133750438690186	0
CG10721	-1.5422919988632202	0
mRpS18B	-1.5850739479064941	0.000006000000212225132
spir	1.7269779443740845	0
CG10947	-2.2006850242614746	0
CG31688	-3.865377902984619	0
CG31687	-2.578742027282715	0.000009999999747378752
CG2493	3.9407711029052734	0
CR45347	-5.224209785461426	0.0343950018286705
CG31678	-2.347520112991333	0
Cen	-1.9069939851760864	0
dia	2.078568935394287	0
vari	-1.632159948348999	0
CG9331	1.582595944404602	0.014217999763786793
CG31673	2.295559883117676	0.000025999999706982635
CG31676	4.20936393737793	0
CG9336	3.8027379512786865	0
sky	3.013084888458252	0
CG9265	-3.6295039653778076	0
tadr	-3.3320178985595703	0
CG9257	-2.146744966506958	0
Nhe2	-3.2972400188446045	0
Dap160	-2.3247110843658447	0
Mpp6	-1.5793139934539795	0.002997000003233552
Tsp39D	-2.611088991165161	0
nrv3	-2.9960639476776123	0
CG2201	-2.8696939945220947	0
CR43148	-2.3132619857788086	0.008306999690830708
Df31	-1.826159954071045	0
Ac3	-2.5196280479431152	0
CG2225	-2.047882080078125	0
tio	-2.7282021045684814	0.00018400000408291817
Tif-IA	-1.5486849546432495	0
CG17715	-1.5095579624176025	0
Gpb5	-3.424177885055542	0
CG40498	-3.1109089851379395	0
l(2)41Ab	-2.7064568996429443	0
CG17684	-3.0385758876800537	0
CG42596	-3.1406710147857666	0
d4	-1.7548259496688843	0
sxc	-1.6486200094223022	0
CG17508	2.464107036590576	0
CG8245	-2.803178071975708	0
ap	-2.5723819732666016	0.019541999325156212
dpr12	-3.2922439575195312	0
mle	-2.0206849575042725	0
Act42A	-2.2389140129089355	0
CG14591	-2.886209011077881	0
CG14590	4.563136100769043	0.04375400021672249
EcR	-1.801077961921692	0
Cyp6w1	4.404260158538818	0
Ptr	4.538969039916992	0
l(2)k14710	-1.6630979776382446	0
Pld	4.009730815887451	0.013104000128805637
debcl	3.0213100910186768	0.00406000018119812
sced	-1.664795994758606	0.000007999999979801942
CG9410	-1.690140962600708	0
Hsepi	-1.9530409574508667	0.000015999999959603883
CG9422	-1.96676504611969	0
CG9436	3.970276117324829	0
Epac	-1.555506944656372	0
Cyp6a2	5.795557975769043	0
CG15236	-2.5300660133361816	0
CG30158	-2.84877610206604	0
vimar	-1.91287100315094	0.00014099999680183828
Tsp42Ea	3.7576699256896973	0
CG30159	3.5903220176696777	9.999999974752427e-7
Tsp42Ee	2.6668479442596436	0
Tsp42Ef	3.1072819232940674	0
Tsp42Ej	-3.1342039108276367	0
Tsp42Ek	-3.0032589435577393	0.00030700000934302807
esn	-2.788985013961792	0.00001700000029813964
Spn43Ab	3.718446969985962	0
Dscam1	2.3081300258636475	0
cos	-2.7606029510498047	0
sPLA2	-3.6977078914642334	9.999999974752427e-7
wech	-2.853912115097046	0
CG1620	-1.7833149433135986	0
didum	-2.826793909072876	0
Drat	-3.031203031539917	0
blow	3.590553045272827	0.0005849999724887311
CG1358	3.3454220294952393	0
CR45131	4.727665901184082	0
CG43341	4.40843391418457	0
mRpL52	-1.549960970878601	0
CG18812	-2.080122947692871	0
Nop17l	1.7986910343170166	0
CG12822	-1.8054920434951782	0
Dgk	-2.838778018951416	0
CG30381	-2.6023058891296387	0.005024999845772982
drosha	-1.8412539958953857	0.0047599999234080315
CG14764	-1.9387329816818237	0
CG8726	-1.8693180084228516	0
CG11191	-2.7498350143432617	0
Optix	-2.552927017211914	0.0002119999990100041
CG12769	-2.096889019012451	0
CG17977	-2.465398073196411	0
Cul4	-1.7290780544281006	0.00036700000055134296
Obp44a	6.138150215148926	0
Gasz	-2.0681769847869873	0
LRP1	1.583778977394104	0
pnut	-2.109783887863159	0
Mal-A5	3.191416025161743	0
mtt	-3.0578010082244873	0
Cyp6a13	4.1548237800598145	0
Cirl	-1.7470810413360596	0
Acsl	1.7076809406280518	0
stmA	-2.4227778911590576	0
CG8740	3.2425599098205566	0.0015180000336840749
sns	-3.0287740230560303	0
RyR	-2.2590279579162598	0
CG34219	-2.46732497215271	0.000058000001445179805
CG8248	-4.185276031494141	0
CG33199	-2.437519073486328	0
CG8216	-1.9327869415283203	0
PPO2	-2.1623260974884033	0
CG13743	-3.150585889816284	0
ana	6.7010040283203125	0
GstE13	-2.1623599529266357	0
Hydr1	3.5624120235443115	0
CG8027	-2.170880079269409	0.0005290000117383897
hig	-2.4804821014404297	0
Pkn	3.710314989089966	0
Mad1	-1.815817952156067	0.00060299999313429
Drep-2	-3.400264024734497	0
Myd88	3.7934529781341553	0
CG13954	-3.767551898956299	0
CG13739	-3.450299024581909	0
Pdk	3.7072389125823975	0
ced-6	4.419519901275635	0
Camta	-2.4499359130859375	0
brp	-3.402024984359741	0
Map60	-1.5199609994888306	0
CG1902	-1.6819449663162231	0
CG12926	4.136178970336914	0
Mmp2	-3.2420520782470703	0
dap	3.0412418842315674	0.006897999905049801
CG1688	-2.61537504196167	0
CG1665	3.7223329544067383	0
CG1516	-2.0319159030914307	0
CG30010	-1.8802820444107056	0.00004600000102072954
CG1513	-2.028697967529297	0
Pal1	-2.055108070373535	0
Pka-R2	-2.019663095474243	0
magu	3.5125670433044434	0.0038660001009702682
egr	5.665289878845215	0
CG2269	-2.9925060272216797	0
14-3-3zeta	-1.7943220138549805	0
gem	4.042272090911865	0
mlt	2.2031450271606445	0
Hr46	-2.9978580474853516	0
CG12913	-2.3975820541381836	0
Syb	3.2846360206604004	0
CAP	4.224895000457764	0
CG42732	-3.001971960067749	0
Prx2540-1	3.8024799823760986	0.00015799999528098851
RanBPM	-1.5115569829940796	0
Galphao	-2.4917399883270264	0
whd	2.4419479370117188	0
stan	-2.4249041080474854	0
Rab3	-2.8620169162750244	0
Mat1	-1.5299739837646484	0
wde	-1.6248799562454224	0
CG12344	3.512976884841919	0.000506000011228025
CG18004	-1.7136930227279663	9.999999974752427e-7
Syx6	-2.114362955093384	0
CG7737	3.587574005126953	0
metro	-3.5140740871429443	0
Vhl	-1.9537400007247925	0
CG9062	-1.628669023513794	0.008930999785661697
CG7745	-1.5992579460144043	0.0007019999902695417
CG13204	-1.5123189687728882	0
Sod3	4.481145858764648	0
qvr	-3.922790050506592	0
E(Pc)	-1.5170949697494507	0
tou	-1.696686029434204	0
Egm	-1.796802043914795	0.00008299999899463728
wal	2.190406084060669	0
ths	-2.984576940536499	0
Sln	-2.595724105834961	0
Ef1alpha48D	2.608130931854248	0
CG8298	-2.408334970474243	0.00011100000119768083
otk	-3.718846082687378	0.011068000458180904
Drep-1	-3.4833459854125977	0
Drep-3	-2.7466869354248047	0.00008199999865610152
jeb	-2.9219279289245605	0
CG18343	3.5213000774383545	0
Cam	-2.7426559925079346	0
CG42700	-3.074726104736328	0
CG17739	3.166934013366699	0
CG8841	-1.9082070589065552	0.010356999933719635
CG8839	1.9272929430007935	0.0002300000051036477
Dyb	-2.691659927368164	0
CG8818	-1.6091220378875732	0
fra	-2.4087350368499756	0
Amph	2.5808959007263184	0
Iswi	-1.982558012008667	0
ZnT49B	-1.633815050125122	0
nemy	2.8996241092681885	0
CG42708	-2.0326480865478516	0.000056000000768108293
CG13148	-2.800558090209961	0.000028000000384054147
CG8768	-1.809960961341858	0
CG42663	-2.4564390182495117	0.00014800000644754618
mRpL18	-1.5214289426803589	0
Dgkepsilon	-2.263869047164917	0
sca	-2.8918070793151855	0
CG13322	-2.050895929336548	0.00002300000051036477
Drl-2	-3.2004129886627197	0
CG13325	-5.154530048370361	0.03214000165462494
CG3955	-3.559159994125366	0
Ack-like	-1.788769006729126	0
Nrk	-1.9013700485229492	0.003203999949619174
GLaz	3.800502061843872	0
CG17724	-1.6941579580307007	0
Aats-val	-2.034940004348755	0.00014200000441633165
CG4627	-1.5165560245513916	0.00004199999966658652
CG10799	4.1902618408203125	0.001294999965466559
Dh31-R	-2.914689064025879	0.0024319998919963837
CR45312	-3.9812839031219482	0
mip120	-1.647143006324768	0.008472999557852745
CG33156	-1.6594640016555786	0.0000019999999949504854
CG6191	-2.4980878829956055	0
fas	-3.1529059410095215	0
stj	-3.7254979610443115	0
CG6329	-3.4408481121063232	0
CG6357	3.511884927749634	0
Syngr	-2.6999120712280273	0
CG6543	2.8196380138397217	0
CG13344	-2.707698106765747	0
AGO1	-1.679697036743164	0
CG6701	4.3241729736328125	0
mam	-2.2313430309295654	0
pea	-1.5399940013885498	0.011653999797999859
CG30069	3.321984052658081	0
VGAT	-2.6776061058044434	0
CG8485	-1.9498300552368164	0
beta4GalNAcTA	-2.260195016860962	0
CG8547	4.355788230895996	0
Ih	-3.539191961288452	0
CG8613	-2.015778064727783	0
CG8617	-2.2165560722351074	0
Dh44-R1	-2.4317750930786133	0.00017299999308306724
phyl	-3.244997978210449	0
CG30197	2.95573091506958	0
Uhg5	-1.7615269422531128	0
mspo	-2.9571781158447266	0
CG12858	-2.758085012435913	0
CG10151	-3.6722989082336426	0.000014000000192027073
Spred	-2.5180130004882812	0
BEAF-32	-1.7057249546051025	0
HPS1	-1.5307899713516235	0
Cyp6a17	4.042354106903076	0
Cyp6a23	4.370368003845215	0.0013510000426322222
Cyp6a9	3.427647113800049	0.03348299860954285
Cyp6a20	3.0897469520568848	0.00020300000323913991
CG10249	-3.1445701122283936	0
CG10253	-2.8906800746917725	0
aPKC	-2.481640100479126	0
pcs	1.83712899684906	0
CG7639	-1.769976019859314	0
hbs	-3.1123430728912354	0.000003000000106112566
chn	-3.141653060913086	0
igl	-3.038567066192627	0
CG8079	-1.5926719903945923	0
Trpm	-1.9049400091171265	0
Hr51	-2.4146780967712402	0.04162700101733208
unc-5	-4.2838897705078125	0
CG43729	-3.1924240589141846	0
CG30467	-1.8368910551071167	0.002179000061005354
CG8187	-2.19370698928833	0
Vha36-1	-1.560318946838379	0
CG8195	-2.0060739517211914	0
CG42524	-4.560901165008545	0
CG30089	-2.392086982727051	0
Zasp52	4.232379913330078	0.000009000000318337698
tun	-2.6094961166381836	0
Gpo-1	-1.8920869827270508	0
Mlf	-2.600615978240967	0
CG8366	-1.9723320007324219	0.004472000058740377
ATPCL	-1.5215649604797363	0
SP2353	-3.2034358978271484	0
CG8405	-1.7598570585250854	0
Ric	-2.7652618885040283	0
Got1	2.9970879554748535	0
Ext2	-1.5920230150222778	0
Lis-1	-1.9006210565567017	0
mrj	1.5196870565414429	0
CG15706	2.3768720626831055	0.010959000326693058
fidipidine	-1.5231130123138428	0.0006169999833218753
CG15704	-2.489978075027466	0
JhI-26	4.152192115783691	0
CG30096	-2.3979721069335938	0.004991000052541494
Sema-2b	-2.8805019855499268	0
CG4398	4.578427791595459	0.022461000829935074
CG4409	5.247876167297363	0
Sema-2a	-2.78729510307312	0
Syn2	-2.576817035675049	0
Cdk4	4.149075984954834	0.007445000112056732
CG5065	-2.215733051300049	0
Alk	-3.0608251094818115	0
gprs	-2.317383050918579	0
Picot	4.271153926849365	0
CG30463	-3.6193599700927734	0
unc-104	-2.62896990776062	0
CG42392	-3.548804998397827	0
Psi	-1.6406769752502441	0
CG8910	-3.2520198822021484	0
Pkc53E	-2.7674720287323	0
Cbp53E	-2.281244993209839	0
NiPp1	-1.8560400009155273	0
RhoGEF2	1.8722089529037476	0
CG9646	-2.6821799278259277	0
GstS1	2.960468053817749	0
CG15611	4.6213507652282715	0
mbl	-2.3189330101013184	0
Bap55	-1.7983789443969727	0
CG18467	-3.2759621143341064	0
CG43324	-2.650739908218384	0
icln	-2.3846819400787354	0.000007000000096013537
HPS4	-2.688060998916626	0
rdgBbeta	-2.4880640506744385	0
Uhg1	-1.561329960823059	0.000007999999979801942
CG4996	-1.5407270193099976	0.0005029999883845448
Dhit	-3.7457759380340576	0
olf186-F	-2.3000600337982178	0
Elk	-2.3933539390563965	0
dpr13	-3.5428779125213623	0
CG5098	-1.7300399541854858	0
Dip3	-2.928800106048584	0
CG5742	-1.849071979522705	0
lolal	-1.5295699834823608	0
GstE1	3.7613909244537354	0
GstE2	4.2303619384765625	0
GstE3	4.197480201721191	0
GstE6	4.088223934173584	0
GstE7	4.209558963775635	0.0000019999999949504854
GstE8	3.769645929336548	0.035773999989032745
CG12263	-1.5779670476913452	0.008551999926567078
CG30118	-1.5983799695968628	0
CG30116	-3.102776050567627	0
CG43066	-3.0688719749450684	0
Rgk2	-2.9073619842529297	0
mRpS28	-1.67044997215271	0
Hs3st-A	-3.301677942276001	0
List	6.168831825256348	0
Cyp12b2	2.035125970840454	0
Mctp	-2.6587390899658203	0
CG15093	4.358526229858398	0.0037899999879300594
CG15097	-2.4000120162963867	0.00002700000004551839
CG15098	2.728379011154175	0
Jheh1	4.382061958312988	0
Jheh2	4.221764087677002	0
Jheh3	4.453853130340576	0
sano	-2.977555990219116	0
5-HT1B	-2.636241912841797	0
5-HT1A	-2.942476987838745	0
CG15111	1.8121880292892456	0
ena	-1.7163649797439575	0
CG10737	-2.2123680114746094	0
Tab2	3.3503990173339844	0.004621999803930521
CG7461	1.5525360107421875	0.0015160000184550881
Rgk1	-2.650157928466797	0
SdhA	-1.7212649583816528	0
Fak	-1.882349967956543	0
sm	-2.8329410552978516	0
CR44506	-3.254875898361206	0.01090999972075224
Toll-7	-2.2754459381103516	0
CG11099	-3.6467669010162354	0
CG9143	-1.9445589780807495	0.0016599999507889152
CG16868	-1.6514179706573486	0.007650999817997217
bl	-1.5064899921417236	0
Fem-1	-1.500586986541748	0
dpr	-3.3414878845214844	0
sktl	3.779958963394165	0.0009980000322684646
CG15651	-3.3772809505462646	0
grau	-1.7278560400009155	0.005251999944448471
shg	2.258665084838867	0.000014000000192027073
CG10527	3.2582828998565674	0
Treh	4.167867183685303	0
CG9394	3.760819911956787	0
CG4050	-1.6700400114059448	0
CG30389	-2.0884079933166504	0
Pu	-3.4389259815216064	0.000003000000106112566
Lapsyn	4.099204063415527	0
Glycogenin	3.6733169555664062	0
CG44245	1.6530200242996216	0
CG4302	3.4363579750061035	0
Rgk3	-2.7071330547332764	0
CG9485	1.7058229446411133	0.0014560000272467732
cv-2	3.017806053161621	0
Sdc	-1.6205899715423584	0
Fkbp14	4.363516807556152	0
CG10440	-2.607055902481079	0
CG10433	4.762897968292236	0
PTP-ER	-1.916990041732788	0
CG10082	-2.072611093521118	0
CG30285	3.958266019821167	0
CG10307	4.029274940490723	0.0018769999733194709
CngB	-2.2892870903015137	0
Tango11	-1.6355559825897217	0
Fili	-3.5015039443969727	0
CG34370	-2.17917799949646	0
Snp	-2.9006900787353516	0
Synj	-2.337078094482422	0
Vrp1	-2.0584590435028076	0
CG6758	-1.5903329849243164	0.00008199999865610152
CG11275	5.0157999992370605	0
Oatp58Dc	4.904761791229248	0
wdp	4.8760600090026855	0
Gp150	2.918466091156006	0.0010219999821856618
CG13506	-2.261920928955078	0
CG6044	-3.1382479667663574	0
ventrally-expressed-protein-D	-3.0030059814453125	0.000012999999853491317
qkr58E-3	-1.6442749500274658	0
