gene	avg_logFC	pval
Eip93F	1.707016944885254	0
CG13408	1.655616044998169	0
rumi	1.7255860567092896	0.014365999959409237
orb	2.5112740993499756	0
CG31142	1.5046149492263794	0.000004999999873689376
CG43222	2.1900899410247803	0
CG11089	2.5791079998016357	0.000003000000106112566
CG31324	-1.6053019762039185	0.00014800000644754618
pll	2.280777931213379	0.010002999566495419
CG14516	3.885607957839966	0.001184999942779541
Pcd	2.4147961139678955	0
TkR99D	1.8683760166168213	0
AdoR	2.3846359252929688	0.00002099999983329326
CG34155	1.8183480501174927	0
zfh1	2.074755907058716	0.00003099999958067201
CR45557	1.8596899509429932	0
Lin29	-2.7764759063720703	0
CR44024	-1.5678069591522217	0
CG14795	2.766077995300293	0.0137339998036623
CG13759	2.7299880981445312	0
CG43689	1.8547990322113037	0
Vsx2	2.485042095184326	0.000011000000085914508
Vsx1	2.4267311096191406	0.000014000000192027073
brk	1.6418999433517456	0.0009219999774359167
Sptr	1.5474369525909424	0
Rph	1.8179899454116821	0
Imp	2.7296769618988037	0
CG1572	2.809180974960327	0.0005590000073425472
roX2	-1.542348027229309	0
CG32638	1.9189260005950928	0
dpr18	1.6898269653320312	0
AnxB11	2.1245710849761963	0
r	1.6976710557937622	0.015182999894022942
CG7889	1.9621349573135376	0.0014189999783411622
Mer	1.7463690042495728	0.0007389999809674919
Nep3	1.651689052581787	0
RunxB	3.622438907623291	0.0005600000149570405
