gene	avg_logFC	pval
CG11635	2.326401948928833	0.0005409999866969883
mtt	2.3598570823669434	0
rgr	5.690080165863037	0
hig	3.128019094467163	0
CG13954	-3.094209909439087	0
CG13739	-3.2580950260162354	0
Mmp2	3.2455739974975586	0
CG1688	2.619102954864502	0
sel	2.4632010459899902	0.00004400000034365803
CG12910	2.909250020980835	0.010389000177383423
stan	-3.2819740772247314	0.014530999585986137
CG7637	1.536080002784729	0.0005389999714680016
luna	-2.6976070404052734	0
sca	-2.638338088989258	0.000007000000096013537
CR45312	2.4908759593963623	0
Vmat	8.425718307495117	0
CG6145	1.737779974937439	0
Arc2	3.210012912750244	0.01002699974924326
CG12868	1.732498049736023	0
mspo	1.7397550344467163	0
CG10249	-1.7495880126953125	0
Fs	3.518671989440918	0.004765000194311142
CG42524	-3.4157400131225586	0.00011100000119768083
CG30089	-1.6161860227584839	0.012369999662041664
CngA	2.5768609046936035	0.0010219999821856618
Alk	1.6258959770202637	0
mbl	-2.0783441066741943	0
Elk	2.3488779067993164	0
dpr13	1.741062045097351	0
GstE11	2.7890470027923584	0.02198600023984909
Rgk2	3.223449945449829	0
5-HT1B	-2.1072230339050293	0.000011000000085914508
5-HT1A	-3.1573660373687744	0
Rgk1	-3.01364803314209	0
Toll-7	2.3171958923339844	0
18w	2.3568060398101807	0
CG12484	-2.2243669033050537	0.0000019999999949504854
dpr	2.24373197555542	0
Magi	2.441646099090576	0
Pu	2.546283006668091	0
Rgk3	4.28859806060791	0
CG10440	2.4016239643096924	0
CG42365	1.605070948600769	0.0000779999973019585
CG30263	3.6280570030212402	0.0031139999628067017
CngB	2.0200650691986084	0
CG10384	-2.5929460525512695	0
CG33143	-2.8091320991516113	0
ppa	-2.3971409797668457	0.000045000000682193786
Pde8	2.4189999103546143	0
Dat	-1.7177350521087646	0.000029999999242136255
CG30419	-2.2973320484161377	0
nvy	-2.0251810550689697	0.00040499999886378646
CG13579	3.3634729385375977	0
SIFa	6.820001125335693	0
ST6Gal	1.6180180311203003	0.000003000000106112566
Nplp1	-1.8289580345153809	0.000012999999853491317
lov	4.114768028259277	0
miple2	1.7773809432983398	0.000012999999853491317
emc	1.6363580226898193	0
dpr20	1.5770740509033203	0
CG13907	-1.5465350151062012	0.001896000001579523
bab2	-2.554853916168213	0.04706599935889244
rho	1.914289951324463	9.999999974752427e-7
CG1275	1.6949900388717651	0
CG45186	1.9453929662704468	0
msn	1.5726219415664673	0
Fife	-1.7198660373687744	0
Src64B	2.0568408966064453	0
CG34391	-1.5905259847640991	0.003198999911546707
CG13288	3.642859935760498	0.000009000000318337698
loj	1.5167039632797241	0.0006150000263005495
CG8549	1.740738034248352	0.0015010000206530094
vvl	-2.6901750564575195	0.0005280000041238964
CG8641	1.5707930326461792	0
Dscam2	2.446571111679077	0
CG6282	2.628542900085449	0
CG5026	2.9842300415039062	0
Hsp23	1.8192490339279175	0
SH3PX1	1.827062964439392	0.00024500000290572643
CG34356	-1.9496829509735107	9.999999974752427e-7
Pallidin	1.6120959520339966	0.00004099999932805076
CrzR	3.597104072570801	0
trn	-2.103627920150757	0.0009879999561235309
Sox21a	5.958475112915039	0
CG17839	-2.520448923110962	0
Sytbeta	1.6318550109863281	0
comm	2.6591598987579346	0
sff	2.50085711479187	0
Nrt	3.285183906555176	0
Mip	4.410165786743164	0
CG7510	1.5048760175704956	0.000006000000212225132
CG13698	2.7423620223999023	0
CG3961	-2.630497932434082	0.00012199999764561653
Mkp3	-1.5021239519119263	0
kug	3.5158309936523438	0
CG42674	-1.6972479820251465	0.000003000000106112566
CG42337	1.869513988494873	0
TfAP-2	1.8658479452133179	0
CG15831	1.7662789821624756	0
CG40155	1.661510944366455	0.0004939999780617654
CG41518	2.0612680912017822	0.04530800133943558
5-HT2A	2.8380730152130127	0
Nep2	7.370416164398193	0
dpr16	-2.6229259967803955	0.03949499875307083
CG12163	1.7689540386199951	0
dpr11	-2.534406900405884	0
CG34127	1.9858779907226562	0
CG2767	2.0996129512786865	0.004652000032365322
mAChR-B	1.941409945487976	9.999999974752427e-7
5-HT2B	4.7287278175354	0
CG8145	1.7787580490112305	0.04951399937272072
Crc	1.5361729860305786	0
jumu	1.7178219556808472	0.0014799999771639705
CG42394	2.0853400230407715	0
CG34114	-2.678718090057373	0
CR43283	-2.596652030944824	0.0006249999860301614
pros	-3.003509998321533	0
CG5281	1.5822900533676147	0
dpr5	-2.451658010482788	0.0008670000243000686
CG14715	1.9038670063018799	0
CG12594	-2.726325035095215	0.00005900000178371556
CG6959	-2.4633378982543945	0.0005080000264570117
Cad87A	1.9508260488510132	0
dpr17	-2.6877450942993164	0
Octbeta3R	-1.5573740005493164	0.000012999999853491317
beat-Vc	-3.087239980697632	0.0025190000887960196
beat-Va	-2.032485008239746	0.0001230000052601099
beat-Vb	-2.465851068496704	0.00032699998700991273
2mit	-2.702056884765625	0
CG8870	4.88346004486084	0.03925799950957298
dpr9	1.512442946434021	0
Gyc88E	3.362637996673584	0
pxb	1.6708970069885254	0
CG31183	2.43935489654541	0.0002739999908953905
glob1	1.985990047454834	0
Scp2	-1.6773829460144043	0.006186999846249819
TyrR	-3.135080099105835	0.02115499973297119
CG15803	-1.5032730102539062	0.005597999785095453
fru	-1.665289044380188	9.999999974752427e-7
CG7708	-2.5397889614105225	0
VAChT	-2.714590072631836	0
Cha	-2.7022500038146973	0
Xrp1	2.041914939880371	0
Ppcs	1.653607964515686	0
CG31475	2.045013904571533	0
Dl	7.246714115142822	0
Arc42	2.512382984161377	0.000014999999621068127
Oamb	-2.135303020477295	0.0012080000014975667
Calx	2.759799003601074	0
ETHR	5.029143810272217	0
Eip93F	1.6264899969100952	0
orb	-2.3996589183807373	0.0017130000051110983
CG34355	-2.5011301040649414	0
Hsp68	3.808746099472046	0
CG43222	1.9782320261001587	0
tok	1.7066819667816162	0
CG11089	2.910259962081909	0.004821000155061483
CG42261	-2.3271899223327637	0.011063000187277794
CG12290	2.0147879123687744	0
beat-VII	2.4418580532073975	0
Tl	-2.458751916885376	0.000014999999621068127
side	2.214858055114746	0
CG34353	2.3368499279022217	0
CG34362	-2.987260103225708	0
CG34354	-2.512917995452881	0
fkh	-3.294572114944458	0.03160399943590164
CG14516	7.252864837646484	0
Pcd	2.0096309185028076	0
AdoR	3.4445979595184326	0.000007999999979801942
hdc	-1.6268930435180664	0
jdp	1.6506839990615845	0
CG34155	2.6248068809509277	0
5-HT7	2.704857110977173	0
Gprk2	1.7071759700775146	0
RhoGAP100F	1.6462539434432983	0
CR45557	2.001765012741089	0.0017460000235587358
CG31997	-2.2834630012512207	0.013217000290751457
RhoGAP102A	-1.5926899909973145	0.0007050000131130219
Lin29	-1.9218720197677612	0
CR44024	-3.4696640968322754	0
mGluR	-2.4516520500183105	0
CG17896	-2.1482880115509033	0.01906600035727024
sdk	2.456207036972046	0
CG3655	-2.7322819232940674	0.00008099999831756577
Fas2	-3.0572659969329834	0
bi	-2.881493091583252	0.0001140000022132881
CG3568	1.5296779870986938	0.028101999312639236
CG3009	-1.577525019645691	0
Nep1	3.7579760551452637	0
Ca-alpha1T	-1.7107340097427368	0
CG42340	1.6323939561843872	0
CG4615	1.727741003036499	0.00014099999680183828
ct	3.013566017150879	0
Tbh	3.688936948776245	0
Lim1	3.9226810932159424	0
rdgA	-2.206044912338257	0
CG43902	-2.1168711185455322	0
alpha-Man-I	2.6545159816741943	0
X11Lbeta	-1.7703739404678345	0
Imp	3.016427993774414	0
CG1572	5.303442001342773	0
CG43921	1.686257004737854	0
CG32638	1.7417340278625488	0.00012599999899975955
Neto	3.7047948837280273	0
dpr8	-2.6144630908966064	0
NetB	2.9311940670013428	0
Cngl	-2.645142078399658	0
Axs	2.486480951309204	0.004763999953866005
CG6867	1.5667779445648193	0
CG33639	2.9340779781341553	0
CG43759	2.245129108428955	0
out	4.101733207702637	0.000018999999156221747
CG32532	4.18845796585083	0
vfl	-2.6003379821777344	0.000011000000085914508
CG32506	1.748576045036316	0
shakB	-2.0371670722961426	0
CG42343	-2.709223985671997	0.016599999740719795
