gene	avg_logFC	pval
CG7029	0.9517586827278137	1.70456435256978e-57
Gapdh1	0.7679853439331055	8.972274348658107e-57
pnt	2.042360782623291	7.161076356757044e-55
S	1.5012067556381226	2.4300687555092573e-54
CG42450	1.6541707515716553	1.0519230634030352e-53
His3.3B	0.8038274049758911	3.448775781618715e-53
CG34367	3.5674214363098145	4.66098684406946e-52
Eno	0.5930566787719727	4.731658621313414e-51
zfh2	0.9175707101821899	4.2200153727379214e-50
Atpalpha	0.48942819237709045	2.484399161722017e-49
Ald	0.6335330605506897	5.000224693752473e-48
CG9467	1.2484694719314575	6.456021675526403e-48
kuz	1.1153377294540405	1.3338606342346515e-46
aay	1.0697656869888306	1.2193758256300031e-45
Eip63E	1.0907565355300903	2.498976040639773e-44
Efa6	2.085582733154297	1.5910597408478672e-43
GstE1	1.2083899974822998	2.1352063411398914e-43
pros	0.6950295567512512	3.7517024026412647e-41
Msp300	0.7969743013381958	2.85192506357143e-40
HmgZ	0.7598647475242615	1.628538579868799e-39
Act79B	2.912602424621582	6.278224356523628e-38
Pka-C1	0.5751040577888489	5.61714996804203e-37
Jarid2	1.4570811986923218	1.0934344317752264e-35
tau	1.0782902240753174	2.9772122867950064e-35
CG42258	1.1060367822647095	1.4073257010267028e-34
Cyt-c-p	0.6395156979560852	4.915281819362142e-33
mfas	0.7580471634864807	3.5321252115219945e-32
tna	0.772429883480072	5.64278118051261e-32
CG30015	2.2594845294952393	9.306677581548309e-32
CG9164	3.192034959793091	1.689381009580257e-31
orb2	1.0539181232452393	6.374686496723517e-31
sky	0.8552780747413635	6.7017413536121535e-31
RpL22	0.6635242104530334	8.051542440368461e-31
CG14762	0.8431917428970337	5.0195184062352113e-29
CG6983	1.5512166023254395	1.3872451973688629e-28
CG10157	1.6799437999725342	1.854969924457735e-28
ct	0.8744359016418457	4.124132255958621e-28
CG10365	1.0427170991897583	4.235206822053307e-28
Pino	0.8036131262779236	6.366905689367537e-28
nkd	1.3679765462875366	1.229516256345817e-27
Adgf-C	3.658672332763672	1.4827753970240246e-27
Pgk	0.576133131980896	2.2261426600653368e-27
fog	1.1558562517166138	3.041557720434874e-27
Galphao	0.9846678972244263	2.2459921941351844e-26
CR43334	0.9188027381896973	8.673929404614216e-26
ninaB	0.9201570749282837	3.338806813449634e-25
CG30421	1.0263124704360962	6.122488218842741e-25
Ptp4E	1.973245620727539	8.415696701003669e-25
CG12484	1.0304282903671265	1.3240299419250255e-24
hth	0.6025143265724182	7.29252502865575e-24
CG12730	0.7297542691230774	8.442413064058784e-24
Pde9	0.6482762694358826	1.9254704973421108e-23
CG10543	0.83185875415802	7.72642576037776e-23
roX2	0.48916393518447876	3.71397157625735e-22
wgn	1.7151912450790405	8.522921397396689e-22
Khc-73	1.1263188123703003	1.0567789710094017e-21
CG8861	1.8487476110458374	3.1056654947347546e-21
Gbeta13F	0.35520225763320923	8.441242530451398e-20
dally	0.8692023754119873	1.385998666234243e-19
Spn31A	3.9601850509643555	3.415273864485105e-19
CG32354	2.369769811630249	6.164228189327206e-18
Ptp99A	0.9295235872268677	6.522824736352123e-18
corn	1.5051202774047852	8.454762866227764e-18
fru	0.7985631227493286	1.2630622471328325e-17
Obp44a	0.822550892829895	2.5730155109047408e-17
CG44838	0.7878570556640625	4.418422724152536e-17
CG10508	1.3660674095153809	4.937184946578474e-17
KrT95D	0.8900704383850098	1.4194780888879356e-16
Pif1A	0.6861906051635742	2.1249203683347138e-16
alpha-Spec	0.5750946402549744	3.7304211306430377e-16
RpL41	0.3151192367076874	6.298085998112387e-16
CG42240	0.9435563087463379	1.5146442236186936e-15
Mob2	0.574607253074646	3.971865648856256e-15
Tpi	0.3563562035560608	4.9999492310998185e-15
CG32486	0.6378785967826843	6.201882043809432e-15
Pdp1	0.3270428478717804	7.156173919538432e-15
spi	0.9443516731262207	7.410424986023342e-15
rudhira	0.40282687544822693	7.978419334206402e-15
alpha-Man-IIb	1.2760775089263916	1.9403143807836573e-13
CG3394	2.679769992828369	2.737656983848115e-13
RpS30	0.17062132060527802	1.6371977408853106e-12
CG12163	0.7412383556365967	3.1204433663886293e-12
ktub	2.574032783508301	3.6163644289106085e-12
CG45057	1.458574891090393	7.699668024105501e-12
CenG1A	2.6216962337493896	2.5909205632421862e-11
Pdk	0.38353073596954346	2.9789005471453505e-11
Atg8a	0.3627810478210449	3.648929755509907e-11
th	0.7865658402442932	5.828442485574748e-11
DOR	0.4440615773200989	1.232567786863985e-10
CG42806	2.9340732097625732	1.2356519404842375e-10
CG10654	0.8088074326515198	1.3310111641928424e-10
skap	0.4567916691303253	1.403195584332512e-10
Unr	0.2508712410926819	2.044154538163001e-10
norpA	0.4408953785896301	2.918119593359767e-10
Adk1	0.9836328029632568	4.802526360702003e-10
Men-b	0.5541449189186096	5.103665691414161e-10
CG13868	0.7601659893989563	7.27933476164551e-10
Pglym78	0.2606784701347351	9.169708429644711e-10
CG9821	0.22482620179653168	9.590094776841262e-10
porin	0.24898852407932281	1.097191683225506e-09
Cyp9f2	0.4832502603530884	2.0322720365022677e-09
RhoGAP18B	0.7842100262641907	3.6036101421419403e-09
Rac2	0.6481212377548218	4.084687541426427e-09
Mpcp	0.1920222043991089	5.082692704889471e-09
CG7180	1.8084803819656372	5.1564289931512285e-09
CG8671	0.5995228886604309	5.222544838435412e-09
lola	0.256708562374115	6.7154087513573104e-09
RpL38	0.14259645342826843	7.55021013532898e-09
psq	0.24330376088619232	8.889199996893267e-09
Dll	0.9872950315475464	2.1332247953027565e-08
l(1)G0193	0.6031433343887329	2.248032278546371e-08
GstD1	0.375233918428421	3.578299294339775e-08
Irk2	0.44728967547416687	4.2229543267167464e-08
CG14989	0.26924365758895874	6.207614439929197e-08
CR41609	0.2345670908689499	7.004935085827957e-08
GstE12	0.312179833650589	7.052175208379063e-08
CdGAPr	1.065494179725647	8.548246456943627e-08
CG9005	0.4207771420478821	1.023148972046918e-07
hdc	0.37385809421539307	1.2878413917306844e-07
CG14945	0.5169740319252014	1.3429217287851503e-07
CG12105	4.871546268463135	1.6913378125717359e-07
CG7149	0.8299658894538879	1.8714513416981614e-07
scyl	0.3321682810783386	2.480248019178451e-07
noe	0.2514548599720001	5.523820137188539e-07
hts	0.5257046222686768	1.3922016124058473e-06
Ugt86Dd	0.8164236545562744	1.4078361387090673e-06
Cks30A	5.391348838806152	1.929641384808891e-06
jar	0.5613599419593811	6.439377231049094e-06
Unc-76	0.48375457525253296	1.3296179372925748e-05
eIF-4a	0.17981687188148499	1.4288148146954927e-05
noc	0.5753279328346252	2.505402701612463e-05
CG42331	3.1362226009368896	2.5119222050941915e-05
tara	1.1356605291366577	3.047320718272891e-05
Oda	0.12630917131900787	3.20543269026049e-05
CG32512	1.0984314680099487	3.2667408324405704e-05
CG5065	0.725387454032898	3.5424094370889126e-05
Ucrh	0.1858864575624466	5.612434101751729e-05
CG4829	0.3870331048965454	6.79006669882908e-05
RpL5	0.07225405424833298	7.324933336501832e-05
CG13707	0.3975266218185425	8.044712574938821e-05
IP3K2	1.564112901687622	9.014247145072543e-05
RpL21	0.09621936082839966	0.0001108582375819709
CG4297	0.5838750004768372	0.00013081093675361804
mib2	1.4371105432510376	0.00014286639274462757
Gapdh2	0.17445987462997437	0.00016765383552958256
zfh1	0.6787084937095642	0.00019240278528908283
dpr10	1.8734982013702393	0.0001973752183578584
Atf3	0.8889176249504089	0.0002515567166369005
CG14968	2.4662392139434814	0.0002545721302005366
Fuca	1.3744843006134033	0.0003490690500498996
Rgl	0.7497847676277161	0.0003579926487396656
CG17739	0.5607077479362488	0.0004994714565304658
Pka-R1	0.3302075266838074	0.000627215492740516
a	2.0440514087677	0.0007027862323788306
E23	0.544825553894043	0.000820648575833555
Atet	0.9477303624153137	0.0008219771712731315
kra	0.15889322757720947	0.0008283410471037285
PyK	0.0612642876803875	0.0009773210052219272
stumps	0.48570752143859863	0.0009965867296127875
RpL28	0.12048141658306122	0.001146678581838435
CG5541	1.3996251821517944	0.0011796845389683284
h	1.2160964012145996	0.001196804304195963
His4r	0.13250811398029327	0.0013725910536066853
Dsp1	0.2514588534832001	0.001383146900443575
CG32676	0.6468560695648193	0.0014891752123512548
CG3630	3.1021366119384766	0.0016153003583522921
Atg101	1.2782870531082153	0.001712812847106151
temp	0.5692981481552124	0.0017471854918309447
puc	0.731817364692688	0.0018029960330659606
CR43459	0.5589350461959839	0.0018759386719406274
Liprin-gamma	0.2518087923526764	0.0019104075982880769
CG44245	0.6015938520431519	0.002040882166779573
Fis1	0.22946292161941528	0.0020710317775263745
CG18619	0.34624364972114563	0.0025013884209780014
dpn	4.600800514221191	0.0026545590334945248
CG7888	0.6304261088371277	0.0027920342693020877
mxt	0.5322165489196777	0.002965506316337115
Wsck	1.5769482851028442	0.0030064168240613496
CG42389	0.17731985449790955	0.003509681100424706
nmo	0.38836950063705444	0.0036567521497782056
lbk	0.7237505316734314	0.003720368759401877
CG5888	0.39098456501960754	0.003877343681021228
dlg1	0.29237067699432373	0.00397979050268463
kibra	0.24057187139987946	0.004091383736309964
CG6912	1.5415536165237427	0.004914693515136895
mnd	0.2526438236236572	0.005126213041076623
upSET	0.30523398518562317	0.005156699233968746
Ace	0.3889250159263611	0.005247744331776386
CG13624	0.17278635501861572	0.005457926843922475
Mes2	0.6181312799453735	0.006076791007770873
Atx2	0.33059778809547424	0.006111048768783588
Pdxk	0.75409996509552	0.006921918669176426
Unc-115a	1.4699846506118774	0.007836191216706978
eIF-1A	0.08702491968870163	0.008014560207597502
Ubi-p5E	0.07507411390542984	0.009396567194215655
CG7686	0.26326268911361694	0.009438189098302845
mrj	0.3414785861968994	0.010644925096486192
maf-S	0.41445839405059814	0.011023738874318168
CG14411	1.0847219228744507	0.012680570113415614
Ncoa6	0.2868461310863495	0.013265144149792806
Ziz	0.9868306517601013	0.013321030059966007
Abl	0.14896860718727112	0.01340169022268132
CG7337	0.18604953587055206	0.013525772699497809
CR41602	0.0721091479063034	0.013549926642590703
fs(1)h	0.0882171243429184	0.013673903061021085
CG9836	0.06999866664409637	0.014166968858979473
Myd88	0.6403842568397522	0.015180144113795488
CG43783	1.604735255241394	0.015559057522975062
Fie	0.17646563053131104	0.015922151505417065
CG7378	0.7076902985572815	0.017257570395241124
Sod3	0.2066902369260788	0.017558125508810998
CR31451	-0.021916309371590614	0.01781748614728757
CG5955	0.42033591866493225	0.01811643678992186
kcc	0.44688424468040466	0.019416569274557996
skd	0.10622549802064896	0.02066180413719657
Trf2	0.1805141270160675	0.020870884456296653
eIF-4B	0.2114480584859848	0.021074104083365453
Nmda1	0.25549980998039246	0.02193320805922585
CG43129	1.1353639364242554	0.023156958321233944
Ggamma1	0.029878778383135796	0.024477914691725243
CG40160	1.2553952932357788	0.02605633020802155
Paip2	0.6167351007461548	0.026065590193457125
corto	0.18708765506744385	0.027372265856104777
Pk17E	1.424937129020691	0.027374681203867636
CG33054	0.8990760445594788	0.028560492015523287
Imp	0.2930114269256592	0.0305121191612014
CG12239	0.2921355068683624	0.03071290559749766
l(1)G0334	0.295380562543869	0.03169556165502225
RpL27A	0.04926325008273125	0.03298613694023693
CG3077	0.9128298759460449	0.03397826309063802
dnc	0.03246419504284859	0.03498088016839384
CBP	3.1557557582855225	0.03541695283831651
CR45018	0.5230392813682556	0.03641857383578694
blow	1.012014389038086	0.03736847633567089
mt:srRNA	0.036084115505218506	0.03885972025946461
CG6723	0.1791129857301712	0.04203780637160889
Tre1	2.1826252937316895	0.042278874437598216
ftz-f1	0.10422809422016144	0.04450524075358159
sals	2.5597338676452637	0.04589095347543687
brk	0.7743057012557983	0.05037739777733471
Nipped-B	0.11538462340831757	0.05285213506333925
CG10177	2.3281147480010986	0.05655601426296207
CG6834	0.6345675587654114	0.06108335099706139
RpS20	0.04008585587143898	0.06170315088617641
CG12992	4.028689384460449	0.06653350340001561
CG16790	2.3080220222473145	0.07786529628932849
CG8568	4.329967975616455	0.08087278766643714
Cbl	0.6792541146278381	0.08386572264104737
CR45600	1.6867080926895142	0.08466282262227545
Snoo	0.5499480962753296	0.08606381048524281
rau	4.967441558837891	0.08638294487151167
CG3831	1.4935954809188843	0.08722163364362057
Pka-R2	0.26701727509498596	0.09591283401205924
CG3800	0.09043389558792114	0.09837134739549028
Ptr	0.3960791826248169	0.10001914805410347
repo	0.13453668355941772	0.10173217331034147
Dr	1.443721055984497	0.10418353012727319
PDZ-GEF	0.5206193923950195	0.10784053852116374
l(2)01289	0.7108585834503174	0.10993871940777729
CG17508	0.007376834750175476	0.11117973435861911
ine	0.22776255011558533	0.11265848171967469
CR43641	0.9107280373573303	0.1152915165621656
CG10621	2.685251235961914	0.11567843009206583
boi	2.876894474029541	0.11847650903336875
Mrp4	1.1144375801086426	0.12017490107718808
Pp1-87B	0.2710164785385132	0.12219219903915186
CG33144	0.5620856881141663	0.1308697740904238
CG12014	0.8733108043670654	0.1340886142263613
CG6006	0.7902250289916992	0.13719035874366747
CG9396	4.240172386169434	0.144924846819187
AcCoAS	0.698371171951294	0.14576409472648974
Mdh2	0.08685486018657684	0.15017262554465927
Aps	0.2807765603065491	0.1503829668356912
Chmp1	0.2192005068063736	0.16139534345896123
CG7510	0.8166991472244263	0.16193824208620122
gw	0.07936954498291016	0.1628409358307209
vig	0.16452179849147797	0.16525615524954396
CG34370	0.5314117670059204	0.17076458632712632
Rsf1	0.22431500256061554	0.18050172909325646
Rop	0.31286144256591797	0.18461274249700876
CR44042	3.801508903503418	0.19969814643314543
ImpL3	1.771150827407837	0.2029170246443237
Arc1	0.3846617341041565	0.2059940289451233
Eip75B	0.06843697279691696	0.20961818291266088
CG7139	0.7666970491409302	0.21258476090986278
dap	0.8347560167312622	0.21576064804131212
Atg12	0.5876451730728149	0.21753829515457535
mamo	0.005886150058358908	0.2182793929116209
CG42394	0.40306419134140015	0.22022772028444204
CG31808	0.21427078545093536	0.2207736593601317
CG7341	0.5128017067909241	0.22303919091405433
CG45050	-0.035196416079998016	0.2277597083453824
RpS24	-0.04645717516541481	0.2297747871981981
pdm3	0.19875477254390717	0.2357664717020228
CG42764	0.7341209650039673	0.239157856219108
ken	0.6314470767974854	0.24225676798992257
edl	1.5078052282333374	0.24362138581441983
Rab9	0.48729968070983887	0.25394205793239144
bic	-0.022426322102546692	0.2550929017513276
ptc	2.134838819503784	0.26756709088061503
RpL24-like	0.016822516918182373	0.28385912784544187
RpL4	-0.03226467967033386	0.29016191513234846
CG3529	0.606759250164032	0.2902327334391427
CG7990	0.5481206178665161	0.29382022017205756
CG3726	0.8243826627731323	0.296191103868473
baf	0.1934332251548767	0.30236017095430734
Nsf2	0.659244954586029	0.3033722817912362
CG1444	0.34178346395492554	0.30390758358522274
CG11406	2.675952196121216	0.30715708192859137
CanB2	0.31966108083724976	0.30784410785360306
inc	0.5956606864929199	0.31581795300701343
Toll-7	0.9441999793052673	0.31786167556662404
jvl	0.1621459275484085	0.31859785821907527
Men	0.49890080094337463	0.3243410998843611
Scp1	2.3459699153900146	0.33160146912496513
AdSS	0.2931133806705475	0.3380082692559131
CG9399	0.6563432216644287	0.3410356363819905
RpL36	-0.016152402386069298	0.35042624328889294
pdgy	0.0426618754863739	0.35085371019564326
ITP	0.13167084753513336	0.3523345801812162
rec	1.1659927368164062	0.3580538426186153
Droj2	0.17761778831481934	0.36162041668597333
Pkc53E	0.24871701002120972	0.36676447353570385
mts	0.016420239582657814	0.36859951082182274
sqz	0.8652669191360474	0.38166051753407826
CkIalpha	0.041629608720541	0.395135907101699
CG12769	0.6501020193099976	0.4067643253064349
bou	0.7175876498222351	0.40983533898198976
Nhe3	0.339003324508667	0.41046296508181124
let-7-C	0.5858133435249329	0.4117592460173696
CG7049	0.5834788084030151	0.41394482366848084
CG10035	4.185976505279541	0.4166715791037974
Wbp2	0.276559442281723	0.42906236083191107
cid	2.0127644538879395	0.4302919291770926
eIF-4E	0.03579970821738243	0.43948676541877385
CG33958	1.1399871110916138	0.4439002041534479
CG40045	0.0850958377122879	0.447636876678953
KCNQ	0.7627851366996765	0.4577404997839257
Ubi-p63E	0.026805454865098	0.46047233331159554
Lapsyn	0.4177437722682953	0.4639920346192067
CR44854	1.3668622970581055	0.474224780657178
RpL10	-0.06752874702215195	0.4774063115059589
CR44806	1.0239431858062744	0.48598320199311174
sug	2.3421685695648193	0.4882757077392704
IA-2	-0.06186608597636223	0.5126729696629764
spoon	0.3694947063922882	0.5143744314206644
Ms	0.163624569773674	0.5148420124101301
CG13319	0.8677299618721008	0.5163241411617174
CG9769	0.01513543352484703	0.5198656326010003
pUf68	0.06479717791080475	0.5361776420232658
wkd	0.34663504362106323	0.5458965811791952
Sap130	0.7625592350959778	0.550252932797517
CR42491	0.3639065623283386	0.5507713125015095
Tm1	-0.04276064410805702	0.551889525333318
Vps28	0.40556296706199646	0.5567788496411201
CG12007	0.7738206386566162	0.5633888564855536
Obp18a	1.3856676816940308	0.5685494910689797
Chc	0.18851836025714874	0.57570852687861
ade3	0.512458086013794	0.5763796550546765
RhoGAPp190	0.1366215944290161	0.5804141542838916
CG11964	0.9771237969398499	0.5860276023475898
ATPsyn-beta	-0.017565185204148293	0.587203203504872
glec	0.15933211147785187	0.5917018739500881
cpx	-0.036889299750328064	0.5965274018309138
CG32767	0.03504011780023575	0.6018032170161356
CG32195	0.32442253828048706	0.6019714287915987
CoVIb	-0.03352339193224907	0.6040156894101909
CG3104	0.8112423419952393	0.6046536547042353
CR44832	0.2793938219547272	0.6081376758509087
nrv2	0.6340404748916626	0.6118484628573659
CG17765	0.21166439354419708	0.6198962845701754
l(3)mbt	0.7109054923057556	0.6290675628329314
CG3823	3.10878586769104	0.6324894686084952
CR45175	0.6969192028045654	0.6325263062611215
Art2	2.2663798332214355	0.6512068741563831
CR44178	1.9077811241149902	0.6518284591933702
CG17029	0.2779799699783325	0.6526990847396517
pr	0.38127797842025757	0.6552888752560744
spen	-0.033269066363573074	0.6567349868966614
CG14767	0.08742417395114899	0.6614186975426583
shrb	0.1883300542831421	0.6717442509417673
ple	0.6980514526367188	0.6722854670909121
CG10904	0.636965274810791	0.6730031549603595
GstE10	1.7059447765350342	0.6780984313654033
cbc	0.7943888306617737	0.6790459674860083
Gr10a	2.3416025638580322	0.6845643189627073
CR44965	1.6647942066192627	0.6894258054941185
CG32432	0.7602493762969971	0.6927206352321496
Mo25	0.43849173188209534	0.6933573750972097
Sk1	0.3927505612373352	0.6972589279678325
SH3PX1	0.6282786726951599	0.6988422385462452
CG31674	0.8463807106018066	0.6998260835875685
Tsp42Eg	2.292715311050415	0.7043556783882968
CG11137	0.1377330720424652	0.7066629019917585
gom	1.484931468963623	0.711131168482804
Pen	2.624340534210205	0.7116454023273768
CG3303	0.42042309045791626	0.7132274925223621
CG13124	0.14147447049617767	0.7215826444033125
CR44047	2.0905873775482178	0.7245950892098472
CR44043	1.4404724836349487	0.7252550366078327
Tim17b	0.06251788139343262	0.7291411972291473
Tango6	0.9512908458709717	0.7357896301215427
Glycogenin	0.18777865171432495	0.7438278397585848
Vps24	0.31886687874794006	0.7445979656863433
Cnx99A	0.103988416492939	0.7459299719504294
syd	0.33431655168533325	0.7493941183121864
mv	0.6667882800102234	0.7516321649995197
CG13585	0.08124923706054688	0.7559833330023309
CG8128	0.6045487523078918	0.763971742677921
Rh2	0.6294618844985962	0.7747985671962331
Naa60	0.38776087760925293	0.7762657826971995
stet	1.7602591514587402	0.78020873078653
Jheh3	0.11026263236999512	0.7833486116163262
Rel	0.6162299513816833	0.7846479940303657
CG30467	0.7848966121673584	0.7853377063337132
kuk	0.24469849467277527	0.7859612451934115
CG5346	2.424044132232666	0.7866380065347954
CG30415	-0.0345497690141201	0.7881247926021382
ref(2)P	0.16226978600025177	0.7917919442533917
Gbp	1.2346408367156982	0.7935341316878297
CG6345	1.1611300706863403	0.7957033301014835
Blimp-1	0.04351843520998955	0.798433704382624
MESR6	0.7584199905395508	0.802153635136982
mthl5	1.554260492324829	0.8139961247959029
CG10738	0.6448273658752441	0.8143175199606365
CG31809	4.05937385559082	0.8146657333284116
CG7148	0.6193000078201294	0.8154426488555849
Gug	0.044403769075870514	0.8175868027804819
Best1	0.6606902480125427	0.8188873620366452
CheB42c	0.7575859427452087	0.8207653359224542
Mst87F	1.1815032958984375	0.8209531900245047
opa	1.2216781377792358	0.8221476451182422
CG5399	0.6142796874046326	0.8231142477339684
bl	0.3696282207965851	0.8232082373301157
Atg18b	0.5094180703163147	0.8280453777284555
CG6020	0.026886388659477234	0.835690520886444
Drep-3	0.4222405254840851	0.8364585976462094
CG13784	0.18220947682857513	0.8365259802505967
Cyp6a9	0.5644984841346741	0.8368359556725579
CG30466	0.6260221600532532	0.8377795148184015
CG43647	1.6125890016555786	0.8430677208430237
CG6175	0.4688972234725952	0.84584958195424
CR44334	3.6738901138305664	0.8498636994830533
insc	1.7434577941894531	0.8501476746291527
NaPi-T	0.8115683197975159	0.8505939605507485
CG3790	0.817494809627533	0.85124318911847
IntS4	0.7395723462104797	0.8520548665849774
Met	0.3277921676635742	0.8525419483461962
L	0.4888114035129547	0.8525960720167661
CRMP	0.3764708340167999	0.8527719787382031
Muc14A	0.3515107035636902	0.8544772989508752
bnl	0.30096086859703064	0.856183299258902
Oseg1	1.8846417665481567	0.856779204174501
HGTX	2.5190162658691406	0.8569417378818568
CG32225	0.5959818959236145	0.8590145721037459
CG11170	0.7306985855102539	0.8600852405303208
CG7720	2.5837411880493164	0.8639499028024213
nompC	1.3730168342590332	0.863963468809224
CG18292	0.37684696912765503	0.864044865692063
CG43679	1.3542529344558716	0.8643297661389409
HLH3B	1.5833091735839844	0.8643297661389409
MED30	0.6291376948356628	0.865103156160674
AnxB9	-0.02451317198574543	0.8705340488216902
CG14410	6.729221820831299	0.8711046514942333
mir-2493	2.3298585414886475	0.8711589981098171
Sobp	1.5010801553726196	0.8715394414379178
CG42809	1.476029634475708	0.871620968878001
CG13926	0.5537562370300293	0.8730615111004756
CG7497	0.8021960854530334	0.8771543867887955
CG13455	1.3208543062210083	0.8779978493992142
CG43320	0.6791332364082336	0.8780114547725082
Fer3	1.4747741222381592	0.8781475104865144
CR44567	1.2386029958724976	0.8783788134583044
CG14005	0.5279694199562073	0.8814956045560162
CR45518	0.9244607090950012	0.8850910369033818
CG34137	1.512406349182129	0.8856905077842384
CR43468	1.4391558170318604	0.8856905077842384
Antp	0.7660300731658936	0.8859902677815257
TpnC73F	-0.23199830949306488	0.8881708286208905
Mtr3	0.6569699645042419	0.8911022875321942
CG5968	1.6837098598480225	0.8924662666057851
CG8219	2.0196001529693604	0.8926708910071529
CG30008	1.6147056818008423	0.8926981748008496
CG16908	0.6144729256629944	0.8932984503367805
CG33052	0.4986732602119446	0.8984305359012023
RhoGAP93B	0.2967565655708313	0.8989084761991462
CG11760	2.6366312503814697	0.899659599257023
CG30357	2.3625872135162354	0.899659599257023
Takl2	1.0619193315505981	0.9001512921517691
Orc5	0.7835010290145874	0.9005337464621331
CG30185	0.38790032267570496	0.9005610655119062
CG9083	0.7881804704666138	0.9005883846794748
CG9016	0.5450692772865295	0.9007523021567984
kis	-0.03911609575152397	0.9027606326475293
Poc1	0.8478546142578125	0.9054257028546064
CG13367	0.5717357397079468	0.906095555846624
Yp3	3.08135986328125	0.9067381306807442
CG34454	3.4583213329315186	0.9067381306807442
CG11983	1.1094385385513306	0.9069295477703093
CG30263	1.4718756675720215	0.9071072970512738
Dbx	0.9199544191360474	0.9072303569716433
Cht6	1.0697137117385864	0.9072850509845619
CG2941	0.9350000023841858	0.909172261885816
CG5004	0.5085627436637878	0.9098561610387689
adp	0.6178357601165771	0.9117987972133121
CG7988	0.6909409761428833	0.912318747507826
CG14591	0.3979816734790802	0.913167167953131
slx1	1.1540331840515137	0.9133587604953093
Obp56h	2.1713924407958984	0.9139883142427304
CG12681	2.1119823455810547	0.9139883142427304
CR45162	1.9406338930130005	0.9140704339362205
CR43859	1.5891919136047363	0.9140978073712811
Tsp29Fb	1.2724609375	0.9142073021301512
retn	1.0657905340194702	0.914398921874928
