gene	avg_logFC	pval
Hs3st-A	2.55246901512146	4.478057637522796e-31
Frq1	2.380789041519165	5.244593896852632e-31
chn	2.2942304611206055	5.461806804761197e-31
CG30172	2.1961662769317627	1.004185652591335e-30
Syn	2.3540987968444824	1.1319606869786743e-30
pan	1.3584706783294678	1.6496546543417966e-30
CG4288	3.983330011367798	2.8242931401439813e-30
Tomosyn	1.9364622831344604	3.188249738449848e-30
CG11000	2.666802406311035	7.099831323807481e-30
CanB	2.3643314838409424	8.349629435333553e-30
Rbp	2.4864258766174316	1.7126023954054362e-29
Rbp9	2.231928825378418	1.827216587947426e-29
shi	1.4957923889160156	2.81368826690876e-29
rad	2.618812322616577	2.8825003562716754e-29
unc-104	1.794196367263794	2.91801276424991e-29
CG32017	2.1016340255737305	2.9962872536075403e-29
Rtnl1	1.4259706735610962	7.767913156177271e-29
Rbp1-like	1.570723295211792	9.144137919808902e-29
SoxN	3.902219772338867	1.3382948899705266e-28
CG2269	1.9884467124938965	1.5809931488898647e-28
Jupiter	2.356799364089966	1.6080677386048417e-28
dpr7	2.704530954360962	1.906673291057729e-28
CG7646	2.004009962081909	3.5465199494440564e-28
Tsp42Ej	2.2723758220672607	3.6956850774882816e-28
enc	2.2077174186706543	4.416861566997975e-28
CG15201	1.8292721509933472	4.721521517677357e-28
Ca-alpha1D	2.584637403488159	4.790798384742719e-28
Ca-alpha1T	2.650519847869873	4.988569000799673e-28
CG15628	2.2397079467773438	6.083967167190584e-28
Syt4	2.1432676315307617	9.390547613378357e-28
Ric	1.9466849565505981	1.2231558973405402e-27
NaCP60E	1.7204958200454712	2.1852779385447032e-27
Caps	1.7362679243087769	2.3526999913522966e-27
jeb	2.337883710861206	3.950742083052597e-27
nAChRalpha7	2.459713935852051	4.081009881915264e-27
CG42392	2.5960230827331543	4.179503922164854e-27
fend	2.3466107845306396	7.885411150276956e-27
CASK	1.9710134267807007	9.180026763684617e-27
DopEcR	2.0586700439453125	1.340227158514412e-26
CG32264	1.3181562423706055	1.5587042912252486e-26
RSG7	2.4228224754333496	1.6165933476492169e-26
CG2993	2.613321542739868	1.8614630163411152e-26
CG34362	2.1937479972839355	2.3235634203142e-26
CG33181	2.4540045261383057	2.3323163480172182e-26
CG31030	2.1952433586120605	2.624590411707234e-26
CG42541	2.2427146434783936	2.7984703204524127e-26
Ace	1.6077594757080078	2.822206633543026e-26
onecut	2.2867186069488525	3.54537122069765e-26
side	2.946560859680176	8.649610405246325e-26
mei-P26	0.8110232949256897	1.6576472244028995e-25
CG34401	1.7873358726501465	1.7058048559574394e-25
RhoGAP100F	2.6181607246398926	2.2691325069606568e-25
CG1764	2.9729678630828857	2.7169871351844755e-25
Drep-2	2.677959442138672	3.377051456697775e-25
nAChRalpha1	2.3456997871398926	4.8873608136988895e-25
EndoA	1.8142367601394653	7.161635913394799e-25
CG11486	1.544193983078003	1.3281421566039158e-24
mub	1.1780558824539185	1.860978993705548e-24
CG31221	1.7633110284805298	2.8700153147107515e-24
dpr14	2.5194144248962402	5.305692804188002e-24
SPR	2.873755931854248	5.5203688765267334e-24
dpr19	2.6991682052612305	5.5633300613459665e-24
klg	2.635833263397217	6.193348208330745e-24
Vha68-1	1.8782151937484741	7.234312855468048e-24
CG43921	2.656419277191162	7.776288684583227e-24
CG34380	2.6005465984344482	8.577204018303202e-24
inaE	2.564169406890869	9.96364701982681e-24
igl	1.8961344957351685	1.0196726862094877e-23
dpr9	2.4592247009277344	1.4041336654679814e-23
Rab26	2.79531192779541	2.241243295762909e-23
alphaSnap	1.4196234941482544	2.2744492333389692e-23
nmo	1.5656757354736328	2.7058505709798e-23
Nlg2	2.589529037475586	3.038399372738811e-23
CG10804	2.46954345703125	3.782831712500921e-23
CG8909	1.9551748037338257	4.3048537446486446e-23
CG14509	2.2586495876312256	5.1038659248940845e-23
Shab	2.7285261154174805	5.343058471708124e-23
CG32809	2.2560012340545654	5.745365839731823e-23
CG5065	1.8171769380569458	5.767174460960768e-23
Aplip1	2.583669424057007	6.481669334599034e-23
Fife	2.597929000854492	6.836211361233499e-23
Rdh	3.3288896083831787	7.459412006296194e-23
comt	2.0955076217651367	7.719667201068765e-23
CG5890	2.62939715385437	7.78725448566511e-23
X11Lbeta	2.49129319190979	9.180652637179539e-23
Galphao	1.423096776008606	1.2573897187351432e-22
amon	1.8473697900772095	1.328767253667414e-22
CG45263	2.4369750022888184	1.3411119458629527e-22
Task6	2.7302749156951904	1.68022171950672e-22
unc79	1.9780020713806152	1.9150243140847962e-22
sdt	1.8308510780334473	2.1082317980696754e-22
kek1	2.4420228004455566	2.317380881666322e-22
CG1909	2.1994433403015137	2.637060832518298e-22
CG3556	2.1585257053375244	2.652239654308143e-22
CG43737	2.2829792499542236	7.44282595010781e-22
nwk	2.3206350803375244	1.0325289960428259e-21
CanA-14F	1.3101180791854858	1.055864384081919e-21
nAChRalpha4	2.4750874042510986	1.2548670016147168e-21
pros	1.3324931859970093	1.4324061227604443e-21
CG42784	1.789366602897644	1.4405059374238838e-21
FoxP	2.1259186267852783	1.544353269475713e-21
tty	2.7974464893341064	1.5804403031116103e-21
brat	1.9199726581573486	1.782276467358085e-21
Pdcd4	1.5694172382354736	1.8029489707288814e-21
Ptp99A	1.5187406539916992	2.3989298744250762e-21
hig	1.9087424278259277	2.645417837376291e-21
14-3-3epsilon	0.6583148241043091	2.9242863005021202e-21
Hsromega	0.7667281627655029	3.459262640535711e-21
CG6044	2.095770835876465	4.291741031488827e-21
Plc21C	1.694718360900879	5.815092556597727e-21
kek2	3.1195435523986816	6.817180287023006e-21
CG18208	2.102370500564575	7.864679841858854e-21
CG12858	2.0029120445251465	9.232938427294162e-21
Con	2.207057476043701	1.0932213194547067e-20
Asator	1.8739675283432007	1.3271966874229057e-20
CG42450	1.4548485279083252	1.389214013507922e-20
pog	2.6647534370422363	2.2335102068889878e-20
CG1695	2.549031972885132	2.2426945270169624e-20
dpr12	2.2426295280456543	2.2692303644567873e-20
CG9919	2.532097339630127	2.450445678025658e-20
Teh1	2.7694408893585205	5.155305147405683e-20
dpr8	2.5925779342651367	5.292590152278605e-20
CG40498	2.3027424812316895	5.373486378568917e-20
Octbeta2R	1.7273005247116089	6.188840454979181e-20
mAChR-A	2.6858649253845215	6.77167467994765e-20
CG15765	1.9471508264541626	6.936426884342458e-20
fwe	1.5805187225341797	7.049725222021982e-20
Spn	1.269998550415039	7.250458070795025e-20
Gfrl	2.332803249359131	8.13554244819481e-20
sgg	1.3275138139724731	1.0486183085325928e-19
CG34114	2.6179351806640625	1.1332726490935639e-19
CG13830	1.9441357851028442	1.342286374061426e-19
CG6024	2.3485705852508545	1.677957516768156e-19
mbl	1.6028116941452026	1.915111412025605e-19
Sdc	0.9841639995574951	1.923818998204888e-19
orb2	1.2546987533569336	1.9491368239792967e-19
CG40178	1.2729027271270752	2.587743632219012e-19
Mp	2.693295955657959	3.769671281802602e-19
RhoGAPp190	1.354588270187378	4.2004074306137623e-19
4EHP	1.2870780229568481	4.3346216479031715e-19
fas	2.6703500747680664	5.077270710231084e-19
CG43901	2.473285675048828	5.448984523949452e-19
Rab3	1.890148639678955	6.90147570657686e-19
CG11360	1.7009884119033813	7.581809742748757e-19
CG43324	1.778006911277771	8.22415472569001e-19
CG7708	2.282890796661377	9.516162491521455e-19
CG42313	2.960146903991699	9.631418127022096e-19
CG7997	6.209466457366943	1.237088178239904e-18
GluRIB	2.9599666595458984	1.8070809248042854e-18
CG43867	2.3775815963745117	2.085842026923065e-18
Nhe2	2.1061737537384033	2.2064754450806156e-18
Hrb27C	0.6402354836463928	2.7292109312651004e-18
CG11319	2.1944351196289062	2.938368908344046e-18
mura	1.392161250114441	3.1878990108277063e-18
wech	2.310615062713623	4.061609895931687e-18
CG16791	1.4391628503799438	4.360039640568454e-18
CG42268	2.183565616607666	4.4528028885673204e-18
VAChT	2.073099374771118	5.508584353059663e-18
qtc	2.4187276363372803	6.234600765968193e-18
Ggamma1	0.5827043056488037	6.5247137324877365e-18
Scgbeta	2.411813497543335	6.7003432946897404e-18
CG42795	2.4181785583496094	1.018406802034453e-17
Reph	1.4542334079742432	1.5016759868676118e-17
CG34355	3.6548445224761963	2.0134944315450884e-17
Pal2	1.7663339376449585	2.0951574663851214e-17
Mnn1	1.3009719848632812	2.2434654517685002e-17
CG1090	2.6424989700317383	2.7041234703189664e-17
CG10830	1.9164707660675049	2.7224888296964562e-17
dpr13	2.8329033851623535	3.025292387582208e-17
PsGEF	2.421555519104004	3.436877400486934e-17
nrm	2.602698802947998	3.860021318310601e-17
CG9646	2.070366382598877	3.8735277035264114e-17
CG12531	2.078070878982544	4.688098660830139e-17
Toll-6	2.8600189685821533	5.0751960175374525e-17
CG42750	2.5259034633636475	5.161701288657031e-17
Df31	1.5311528444290161	5.396427699415361e-17
CG2852	1.2227376699447632	6.047519216884169e-17
CG17124	1.761812686920166	6.606953453974228e-17
eag	2.6639509201049805	7.242401188692493e-17
CG43347	2.517378568649292	7.967513926912056e-17
CG42596	2.0197370052337646	8.901392805785247e-17
CG3257	2.4672319889068604	9.96755879228085e-17
CG8500	2.447299003601074	1.0537831053853835e-16
beat-IIIb	2.674523115158081	1.1189665174606087e-16
Frq2	2.746851921081543	1.2421287430611847e-16
CG6218	1.3371602296829224	1.30558251643816e-16
CG18467	2.400998592376709	1.4232727235251317e-16
Gycalpha99B	2.0211057662963867	1.5374230442815516e-16
CG13920	2.8643836975097656	1.6646548868571786e-16
Ac3	2.087719678878784	2.0555826097500957e-16
RhoGAP93B	1.8175297975540161	2.180977513000461e-16
pHCl	2.7394397258758545	2.2692851208559894e-16
CG13685	2.558091163635254	2.384784504305271e-16
CG8245	2.100595712661743	2.4210217608725034e-16
CG10077	0.5653736591339111	2.4757956100695383e-16
sno	1.845438003540039	3.242706574720522e-16
CG14446	1.5228221416473389	3.2529323733913614e-16
olf413	2.228060007095337	3.790323035034074e-16
Cdk5alpha	2.2432236671447754	4.2141865153481976e-16
Ten-m	1.619077205657959	5.001796025803015e-16
Hr46	2.570105791091919	5.67074224729874e-16
Fer1HCH	0.7693961262702942	6.427677467214143e-16
AGO1	0.8903128504753113	9.329738362035995e-16
Evi5	1.5355496406555176	9.634936629522093e-16
CG42402	2.3007559776306152	1.2952466164837536e-15
PIP5K59B	2.389350414276123	1.330761379794323e-15
nAChRbeta2	2.15649676322937	1.334555115428772e-15
CG34354	2.287102699279785	1.5771686854172054e-15
Lin29	2.415048837661743	1.789806479809735e-15
Rab3-GEF	2.4736742973327637	1.8213580859398485e-15
Cdep	1.3564684391021729	3.405435854297326e-15
CG45049	1.3840532302856445	3.518753729852621e-15
cindr	1.201122760772705	4.344210707512342e-15
CG14408	1.8969852924346924	4.4043349880072145e-15
CG4612	1.1257858276367188	5.8442545042614805e-15
Pde1c	2.1018824577331543	7.315715010858796e-15
sff	2.075119733810425	7.568446006186519e-15
Spred	1.2406551837921143	8.533357622435083e-15
unc-13-4A	2.2092528343200684	1.037510012170676e-14
Akap200	1.8410654067993164	1.0626023889325069e-14
Cbp53E	1.5717970132827759	1.0633349994526679e-14
CG32767	0.9312028884887695	1.1733811597359038e-14
Atg1	1.5436919927597046	1.2517463788075153e-14
Shal	2.166260004043579	1.4038687959825241e-14
mtd	0.9372429847717285	1.574505113986027e-14
stmA	1.6152671575546265	1.759081845069331e-14
elav	1.1180273294448853	1.91895779771993e-14
Slc45-1	5.403843879699707	1.938707818579297e-14
CG12071	2.6428442001342773	2.0261665027034046e-14
Ent3	2.465925455093384	2.042353278652057e-14
Tsp97E	1.7064861059188843	2.1232843850537737e-14
nAChRalpha3	2.3533689975738525	2.282780474298669e-14
CG30116	2.1643898487091064	3.006966383902999e-14
Drat	1.6940717697143555	3.632555190120243e-14
CG42322	2.1787705421447754	3.6555307567222056e-14
Nca	1.4311574697494507	3.7666310248626346e-14
CG12194	2.2756526470184326	4.1695979282875505e-14
CG33199	1.6886602640151978	4.33090927754288e-14
Cha	1.9322608709335327	4.362137127953487e-14
Cals	0.9301206469535828	7.092569832596826e-14
Pkc53E	1.4986567497253418	7.714943567130948e-14
ed	2.4414093494415283	8.477057345000514e-14
Teh2	2.626413345336914	9.004429750085443e-14
CG33143	3.1212430000305176	1.0723455905172068e-13
CG34384	2.196911334991455	1.096800319179309e-13
CG7166	2.2879674434661865	1.1193271254539717e-13
CG9629	4.535817623138428	1.189933568341708e-13
mspo	2.1727824211120605	1.2427934381900816e-13
SP2353	2.518551826477051	1.34897768311879e-13
CG42340	2.8413538932800293	1.356425096489943e-13
CG42361	1.9977635145187378	1.5666069178909407e-13
CG43778	1.96548330783844	1.5717771595141758e-13
Gbeta5	2.0652503967285156	1.72619725425882e-13
CG15651	2.8771088123321533	1.795672573735604e-13
stj	2.6114213466644287	1.9846423361085348e-13
CG43066	1.5271586179733276	2.2547713802124458e-13
CG32700	2.2317442893981934	2.422001212788067e-13
Ten-a	0.8433838486671448	2.7018011191620333e-13
CG14591	2.1689772605895996	2.82068678644496e-13
CaMKI	1.3358038663864136	2.8348255036368974e-13
CG34113	2.499880075454712	3.547712903998004e-13
CG45002	2.2396013736724854	3.9571915481457115e-13
CG11030	2.0060837268829346	4.257746353676677e-13
kirre	1.6508103609085083	4.2817019541176434e-13
px	1.4604628086090088	4.4063294291697015e-13
5-HT1A	2.6293997764587402	4.5189043049223067e-13
eys	2.5168650150299072	4.5452814936644687e-13
Actbeta	2.5179848670959473	4.733182758447516e-13
Pvf3	1.7323588132858276	6.355511355493721e-13
CG45057	1.4923828840255737	6.61378423860861e-13
CG32206	2.3143322467803955	6.914818360307324e-13
dlg1	1.0119929313659668	7.077901778464358e-13
Mlf	1.35457444190979	7.306954675770357e-13
CG15704	2.21205735206604	7.532010860708479e-13
cmpy	2.3832554817199707	7.919498597505011e-13
dpr6	3.52815842628479	8.023238020244748e-13
beat-IIa	2.3752994537353516	8.606170706340988e-13
CG13739	2.438899278640747	8.69091883217969e-13
dpr	2.4204320907592773	9.14459766802235e-13
CG11138	0.9896393418312073	1.144103176647772e-12
CG13995	2.368647575378418	1.2225157999635826e-12
CG33296	6.2261881828308105	1.53703265322682e-12
Vap-33A	0.8602570295333862	1.586048425026391e-12
Pp2B-14D	1.4444568157196045	1.7542424338150222e-12
Nmdar2	2.3321409225463867	1.869544951646275e-12
RhoGEF3	2.0016138553619385	2.2322835587396796e-12
roX1	0.14799192547798157	3.1050065955350777e-12
CG12038	2.6029999256134033	3.3246964774093854e-12
wry	1.7725212574005127	3.3923285302237456e-12
Syngr	2.204486608505249	3.4505527627495194e-12
CG17684	2.1527442932128906	3.657606525516672e-12
CG15772	2.574143886566162	4.249729838949339e-12
unc-119	1.486379861831665	4.355509458042396e-12
beat-Ic	2.728546380996704	4.704073399771331e-12
CG9170	2.059319257736206	4.7274144196967444e-12
tun	2.0351126194000244	6.066034105756914e-12
CG4230	1.667836308479309	6.103490697938016e-12
beat-VII	2.2044076919555664	6.309707006104816e-12
Sema-2b	2.372556447982788	6.4974005464134835e-12
CG5282	2.4031240940093994	7.1639124742365544e-12
GluRIA	2.5865139961242676	7.519542144761657e-12
Rlip	1.6011638641357422	9.33169736296606e-12
beat-VI	2.2793021202087402	9.646221284398214e-12
slgA	0.9759381413459778	9.776507911150565e-12
CG43143	1.8637114763259888	9.854304165883566e-12
D1	1.213521957397461	9.954930651732048e-12
CR44922	1.8061628341674805	1.02774853634702e-11
nocte	1.0204614400863647	1.1453089477428923e-11
CG31650	1.4668817520141602	1.1986986278627714e-11
GABA-B-R2	2.1877565383911133	1.3310513851631203e-11
Nhe3	1.3702569007873535	1.3741973994233911e-11
CG9813	1.3841155767440796	1.5897533270250633e-11
CG32000	0.8847737908363342	1.6077673494448334e-11
Dap160	1.6492676734924316	1.6354926611769498e-11
bsk	1.2927745580673218	1.638126081284903e-11
CG2082	1.1344939470291138	1.661680374954153e-11
csw	0.916189968585968	1.9522828829545553e-11
CG12025	1.247241735458374	2.006601869900898e-11
Ca-beta	2.064913034439087	2.019501144567191e-11
SPoCk	1.1749845743179321	2.041861717638256e-11
PebIII	3.138155221939087	2.1534726314187233e-11
l(3)neo38	1.2437385320663452	2.3377655624482056e-11
CG15236	2.167095422744751	2.3901306848714913e-11
ssx	1.3287509679794312	2.474535599193383e-11
CG30463	2.7247672080993652	2.6803208226881684e-11
CG18428	1.6325876712799072	2.7527510208184592e-11
CG8108	1.3303709030151367	2.919603063964755e-11
Gs1	1.5861197710037231	3.22611699467072e-11
CG33543	2.340165376663208	3.376559367397428e-11
CG5375	2.441702127456665	3.729894419884465e-11
CG14312	2.623850107192993	4.078099321791188e-11
CG10011	1.4363359212875366	4.092605182836467e-11
Syx6	1.6393203735351562	4.584407907854004e-11
CG7990	1.6307475566864014	4.607014262663587e-11
CG42337	2.5149683952331543	4.8687331550651684e-11
mGluR	2.2446975708007812	4.8802277595562213e-11
RhoGAP102A	2.9838476181030273	5.1187889193601554e-11
CG12851	2.4834132194519043	5.1936768045148544e-11
Gdh	1.2118083238601685	6.038178696695701e-11
Hsp60	1.186625361442566	6.334419581103534e-11
CG13108	2.395390510559082	7.330990798801803e-11
CR44024	2.3089044094085693	7.577689374526992e-11
jp	1.9785828590393066	9.175195868793136e-11
mam	1.5599160194396973	1.0314980824946388e-10
CG42663	3.630453586578369	1.1752547071577103e-10
Corin	1.5135444402694702	1.2365619243318302e-10
G9a	1.5335063934326172	1.3637122516219036e-10
CG31688	2.940218210220337	1.376077804164667e-10
Kif3C	3.0041909217834473	1.3824343257484257e-10
ATPCL	1.5444523096084595	1.5108320013796992e-10
Obp44a	1.1776891946792603	1.571939257774596e-10
kcc	1.145798921585083	1.6096943397156994e-10
CG13293	2.304230213165283	1.6376507239194086e-10
dao	2.800360918045044	1.7313288584429661e-10
Slob	2.241990089416504	1.9269299616645348e-10
RabX4	2.0476715564727783	1.9812771638655038e-10
Eip78C	2.58164119720459	2.041001529807816e-10
Syn2	2.4331963062286377	2.2157206088018458e-10
CG9836	0.6002523303031921	2.4468656273212844e-10
gammaSnap1	1.3102896213531494	2.6872404832771034e-10
CG17341	2.1808180809020996	3.098899323687847e-10
CG9395	2.496819257736206	3.630757230958448e-10
Ndae1	2.3808932304382324	3.6334851430350285e-10
hipk	0.8315685391426086	3.7155620676503567e-10
CG16711	1.1807557344436646	3.772461975594499e-10
CG43222	2.0030465126037598	4.103635719308435e-10
CG42404	2.1943674087524414	4.21652480162188e-10
NfI	1.8951563835144043	4.541344722320011e-10
beat-Ib	2.6754138469696045	4.714107464248583e-10
Shaw	2.043691635131836	4.818130155345058e-10
tacc	1.1250544786453247	5.433074103530653e-10
Sxl	0.9791301488876343	5.940872797744471e-10
BicD	1.1071054935455322	6.097179261486231e-10
CG17321	2.193391799926758	6.556491676513611e-10
Sytbeta	2.1502013206481934	6.580809710506192e-10
CG14853	2.2194130420684814	6.630937092301356e-10
Dscam4	2.318434000015259	6.759766252648725e-10
CG10384	2.849996566772461	7.988881874169747e-10
CG7407	1.4679640531539917	8.662708059605572e-10
numb	2.1530697345733643	8.960646351691399e-10
larp	1.0341438055038452	9.116687199099868e-10
vib	1.2360001802444458	9.701749795346905e-10
Sam-S	1.421593189239502	1.0156509267346242e-09
CG14024	2.479747772216797	1.028187492301719e-09
CG14669	2.19732666015625	1.0439272345379728e-09
fabp	0.9809841513633728	1.0500581101897638e-09
CG9368	2.310912609100342	1.1217007724529051e-09
CG1607	1.9068423509597778	1.3202552194120323e-09
Dek	1.1721832752227783	1.320735692424062e-09
Dyb	1.8284103870391846	1.336444187625071e-09
Tsp39D	1.5703139305114746	1.3430226578010748e-09
pUf68	0.7981679439544678	1.353318618672049e-09
CG18812	0.974788248538971	1.3582484594809482e-09
lap	1.0607680082321167	1.3614622382643141e-09
tou	1.1596729755401611	1.3741418690467985e-09
CG32425	1.7565642595291138	1.6163297268505083e-09
CG16758	1.9471558332443237	1.652707010945044e-09
l(1)G0232	0.9279520511627197	1.6883547386232086e-09
hiw	1.9161139726638794	1.7247513182297261e-09
CG8398	2.9186325073242188	1.7549251053211145e-09
Ssdp	0.8886757493019104	1.8774593464551924e-09
PlexA	0.9081125259399414	2.2289994433194614e-09
kdn	1.5182892084121704	2.2402305614921137e-09
tipE	1.9791778326034546	2.2803843242782333e-09
Eb1	1.0225192308425903	2.3137580753338107e-09
CG15894	2.4201271533966064	2.3781002699645814e-09
CG44422	2.187338352203369	2.3819388974724287e-09
ths	2.4186198711395264	2.468815846897582e-09
CG32432	2.0170421600341797	2.5951831175652997e-09
CG34356	2.2108616828918457	2.7122971452509987e-09
CG32544	2.4632742404937744	2.83303539177321e-09
LpR2	1.1907962560653687	2.8345519700386796e-09
grp	2.0573134422302246	2.852812687750492e-09
dpr4	2.574704647064209	2.9511026937486014e-09
CG6123	2.3540637493133545	3.0154083451244096e-09
CG11099	2.122796058654785	3.0186323110731458e-09
HDAC4	1.0123554468154907	3.5303006037525126e-09
Tina-1	1.9961152076721191	4.751810314582859e-09
Galphaq	0.9807569980621338	5.116806920668008e-09
CG32506	2.046532392501831	5.312654784774596e-09
CG34404	2.322763442993164	5.369803630332431e-09
NetB	1.904054880142212	5.466702838695118e-09
fz2	1.0920952558517456	6.108275890479186e-09
Vha100-1	1.0363988876342773	6.133948622603832e-09
Src64B	2.468536376953125	6.425609834955216e-09
CG14982	3.0410735607147217	6.653743758372898e-09
CG12950	2.255066156387329	6.973042437631766e-09
Calx	2.2646143436431885	7.791076381171063e-09
Tob	0.6082459092140198	8.232932081065487e-09
VGAT	2.201709508895874	8.349317169678933e-09
Pitslre	0.873652458190918	8.479041580916838e-09
aPKC	1.2151546478271484	8.982023643418879e-09
Pur-alpha	0.6543220281600952	9.856532233726011e-09
CG31997	2.081139326095581	9.858232328810326e-09
pho	1.1384414434432983	1.2386549418055496e-08
CG3955	2.1671292781829834	1.3765750600723861e-08
CG43102	2.2321712970733643	1.5442864672664235e-08
rut	1.3179059028625488	1.5947733103743946e-08
dpr11	2.6089444160461426	1.605115921958001e-08
CG3198	1.11212956905365	2.052655284491095e-08
Tsf1	0.9553313851356506	2.2571175537341536e-08
Octbeta3R	2.712050676345825	2.4708942590910276e-08
Sema-1a	0.7110844850540161	2.5233077913215e-08
CG43707	2.3202006816864014	2.5386019516231968e-08
CG9132	1.286312460899353	2.6002470417255346e-08
CG44247	1.6670244932174683	2.7006451548615615e-08
unk	1.092456579208374	2.832153006055056e-08
fred	2.184382915496826	2.837369648570265e-08
CG15312	2.11905837059021	2.9147975481138477e-08
CG42732	1.1676119565963745	3.313255050077049e-08
CG13743	2.163980007171631	3.355443808776271e-08
CG30389	1.392285704612732	3.423690105782751e-08
CG2258	1.1180329322814941	3.53181740924008e-08
l(1)G0136	1.169443130493164	3.6053353768993766e-08
beat-IV	2.406992197036743	3.759967500416726e-08
mRpS18A	1.4870604276657104	3.937296165108829e-08
wge	1.0569545030593872	4.115227921688033e-08
gish	0.7396416664123535	4.400094643018758e-08
arm	0.8950133919715881	4.664673252146872e-08
RhoGDI	1.067051887512207	4.978106007740815e-08
CG8248	2.858694553375244	5.0282942691056266e-08
CR45312	3.2489237785339355	5.102400545077277e-08
CG10082	0.9224542379379272	5.1946028749663244e-08
